,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,diffexpressed,gene_symbol,Candidate_EMG,delabel
SK1_11T03030.1|CDS=1-2436|Name=YKR099W|BAS1,1059.559101,0.940984802,0.155519149,6.050604092,1.44E-09,6.86E-09,UP,BAS1,FALSE,NA
SK1_16T00280.1|CDS=1-1260|Name=YPL255W|BBP1,852.6990243,2.036927446,0.488128894,4.17292947,3.01E-05,7.24E-05,UP,BBP1,FALSE,NA
SK1_08T00880.1|CDS=1-1101|Name=YHR040W|BCD1,168.5329639,1.013856649,0.188542435,5.377339305,7.56E-08,2.76E-07,UP,BCD1,FALSE,NA
SK1_04T05500.1|CDS=1-852|Name=YDR361C|BCP1,250.6966901,1.442996394,0.187128277,7.711268517,1.25E-14,1.31E-13,UP,BCP1,FALSE,NA
SK1_15T04780.1|CDS=1-1365|Name=YOR375C|GDH1,12363.34154,-1.735385271,0.163978616,-10.58299746,3.57E-26,1.81E-24,DOWN,GDH1,FALSE,NA
SK1_02T02900.1|CDS=1-1665|Name=YBR196C|PGI1,1334.656971,-1.481622636,0.140226527,-10.5659226,4.29E-26,2.15E-24,DOWN,PGI1,FALSE,NA
SK1_01T00090.1|CDS=1-1254|Name=YAL061W|BDH2,3077.874137,1.602190731,0.197545824,8.110476323,5.04E-16,6.59E-15,UP,BDH2,FALSE,NA
SK1_14T02650.1|CDS=1-1785|Name=YNL039W|BDP1,1468.842335,0.952933003,0.123911946,7.69040463,1.47E-14,1.52E-13,UP,BDP1,FALSE,NA
SK1_02T02940.1|CDS=1-1656|Name=YBR200W|BEM1,795.0513083,1.202776594,0.143343862,8.390848248,4.83E-17,7.27E-16,UP,BEM1,FALSE,NA
SK1_12T03350.1|CDS=1-2736|Name=YLR309C|IMH1,1619.84544,-1.241603431,0.118629557,-10.46622331,1.23E-25,5.99E-24,DOWN,IMH1,FALSE,NA
SK1_05T02300.1|CDS=1-6504|Name=YER155C|BEM2,5475.748937,1.300814298,0.365998324,3.554153701,0.000379198,0.000765176,UP,BEM2,FALSE,NA
SK1_05T00860.1|CDS=1-1035|Name=YER016W|BIM1,409.3862102,0.61590422,0.144509481,4.262033307,2.03E-05,5.03E-05,UP,BIM1,FALSE,NA
SK1_05T02530.1|CDS=1-1005|Name=YER179W|DMC1,6529.749462,-1.655521767,0.159072707,-10.40732757,2.30E-25,1.08E-23,DOWN,DMC1,FALSE,NA
SK1_14T03560.1|CDS=1-1443|Name=YNR058W|BIO3,190.371408,0.774083551,0.190503174,4.063363016,4.84E-05,0.000111994,UP,BIO3,FALSE,NA
SK1_14T03550.1|CDS=1-714|Name=YNR057C|BIO4,167.1784545,1.170741489,0.175844625,6.657817889,2.78E-11,1.76E-10,UP,BIO4,FALSE,NA
SK1_14T03540.1|CDS=1-1596|Name=YNR056C|BIO5,339.7838175,2.31015029,0.44577528,5.182320321,2.19E-07,7.41E-07,UP,BIO5,FALSE,NA
SK1_05T02510.1|CDS=1-804|Name=YER177W|BMH1,21940.87428,0.706154048,0.17786357,3.970200584,7.18E-05,0.000162061,UP,BMH1,FALSE,NA
