,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,diffexpressed,gene_symbol,Candidate_EMG,delabel,
SK1_14T03100.1|CDS=1-1506|Name=YNR012W|URK1,650.2656514,-0.000234643,0.1144998,6.41796075,0.170033475,0.770689512,Not Significant,URK1,FALSE,NA,
SK1_16T01100.1|CDS=1-1800|Name=YPL169C|MEX67,1246.883016,-0.156504693,0.087299634,6.417624487,0.170055272,0.770689512,Not Significant,MEX67,FALSE,NA,
SK1_03T01500.1|CDS=1-1845|Name=YBR298C|MAL31,352.6273777,0.687520549,0.300597788,6.380932548,0.172448909,0.77224919,Not Significant,MAL31,FALSE,NA,
SK1_07T04100.1|CDS=1-2367|Name=YGR200C|ELP2,1886.949053,-0.040588557,0.079918907,6.387451267,0.172021446,0.77224919,Not Significant,ELP2,FALSE,NA,
SK1_08T01150.1|CDS=1-1500|Name=YHR070W|TRM5,966.995708,-0.186828721,0.246707314,6.396431623,0.171434127,0.77224919,Not Significant,TRM5,FALSE,NA,
SK1_10T00120.1|CDS=1-2400|Name=YJL212C|OPT1,1536.083485,-0.206491675,0.245981051,6.394882936,0.171535283,0.77224919,Not Significant,OPT1,FALSE,NA,
SK1_10T00920.1|CDS=1-717|Name=YJL121C|RPE1,1112.170883,0.128704179,0.176157088,6.382238653,0.172363185,0.77224919,Not Significant,RPE1,FALSE,NA,
SK1_13T01470.1|CDS=1-1200|Name=YMR026C|PEX12,325.4251398,-0.305759241,0.127651183,6.39578659,0.171476252,0.77224919,Not Significant,PEX12,FALSE,NA,
SK1_13T02560.1|CDS=1-1683|Name=YMR145C|NDE1,5682.987173,0.033657761,0.132489403,6.384211072,0.172233802,0.77224919,Not Significant,NDE1,FALSE,NA,
SK1_13T02610.1|CDS=1-573|Name=YMR150C|IMP1,145.5420904,-0.222577164,0.206079733,6.396751597,0.171413234,0.77224919,Not Significant,IMP1,FALSE,NA,
SK1_15T01310.1|CDS=1-1194|Name=YOL018C|TLG2,410.4003827,-0.120835234,0.153100795,6.407709616,0.170699105,0.77224919,Not Significant,TLG2,FALSE,NA,
SK1_15T03020.1|CDS=1-855|Name=YOR174W|MED4,319.4842084,0.140213907,0.240048155,6.400870669,0.171144481,0.77224919,Not Significant,MED4,FALSE,NA,
SK1_16T01330.1|CDS=1-1383|Name=YPL146C|NOP53,1630.700152,0.043802883,0.324655024,6.393447168,0.171629111,0.77224919,Not Significant,NOP53,FALSE,NA,
SK1_16T02100.1|CDS=1-1503|Name=YPL061W|ALD6,19720.33942,-0.009629236,0.127239255,6.380924754,0.172449421,0.77224919,Not Significant,ALD6,FALSE,NA,
SK1_16T03040.1|CDS=1-591|Name=YPR037C|ERV2,290.2352139,0.054190551,0.163358102,6.39567299,0.171483672,0.77224919,Not Significant,ERV2,FALSE,NA,
SK1_16T03930.1|CDS=1-1659|Name=YPR144C|NOC4,868.5415563,-0.004426369,0.128526791,6.386776527,0.172065648,0.77224919,Not Significant,NOC4,FALSE,NA,
SK1_07T04810.1|CDS=1-1776|Name=YGR278W|CWC22,242.4707302,0.085083458,0.157879722,6.378699436,0.172595565,0.772277808,Not Significant,CWC22,FALSE,NA,
SK1_13T02900.1|CDS=1-963|Name=YMR180C|CTL1,92.26288881,-0.032882451,0.223294253,6.372678524,0.172991539,0.772798095,Not Significant,CTL1,FALSE,NA,
SK1_15T00610.1|CDS=1-927|Name=YOL092W|YPQ1,1524.558099,0.048219553,0.109814889,6.373161488,0.172959746,0.772798095,Not Significant,YPQ1,FALSE,NA,
SK1_07T00590.1|CDS=1-8019|Name=YGL195W|GCN1,4066.157152,-0.04843532,0.205264748,6.369889496,0.17317524,0.772993844,Not Significant,GCN1,FALSE,NA,
SK1_13T01380.1|CDS=1-2355|Name=YMR016C|SOK2,1262.494148,-0.052941398,0.145151235,6.362694627,0.173649949,0.773862594,Not Significant,SOK2,FALSE,NA,
SK1_15T04420.1|CDS=1-2877|Name=YOR335C|ALA1,5379.702403,-0.034949223,0.10412873,6.363005434,0.173629418,0.773862594,Not Significant,ALA1,FALSE,NA,
SK1_03T00170.1|CDS=1-1251|Name=YCL052C|PBN1,626.6074485,-0.04172672,0.109959695,6.351611656,0.174383484,0.774724838,Not Significant,PBN1,FALSE,NA,
SK1_06T01150.1|CDS=1-888|Name=YFR047C|BNA6,172.1823692,0.11323947,0.278435578,6.35129902,0.174404216,0.774724838,Not Significant,BNA6,FALSE,NA,
SK1_10T00420.1|CDS=1-2478|Name=YJL176C|SWI3,1147.854032,0.247441074,0.107885174,6.353012537,0.174290611,0.774724838,Not Significant,SWI3,FALSE,NA,
SK1_04T05920.1|CDS=1-1611|Name=YDR403W|DIT1,37.15715623,0.645118874,0.777024931,6.346035477,0.174753602,0.775653337,Not Significant,DIT1,FALSE,NA,
SK1_11T00200.1|CDS=1-1899|Name=YKL204W|EAP1,1274.336435,-0.09243147,0.096659184,6.343609428,0.174914851,0.775745962,Not Significant,EAP1,FALSE,NA,
SK1_16T01830.1|CDS=1-1377|Name=YPL092W|SSU1,120.4128816,-0.283486708,0.232620439,6.333394949,0.175595237,0.778138955,Not Significant,SSU1,FALSE,NA,
SK1_02T00850.1|CDS=1-3402|Name=YBL022C|PIM1,2882.138096,-0.059244731,0.091830226,6.282268239,0.179036707,0.778902437,Not Significant,PIM1,FALSE,NA,
SK1_02T01530.1|CDS=1-1077|Name=YBR053C|YBR053C,354.2709006,0.13831251,0.162050307,6.287293423,0.178695782,0.778902437,Not Significant,YBR053C,FALSE,NA,
SK1_03T00210.1|CDS=1-255|Name=YCL048W-A|YCL048W-A,3.044744821,-1.801693827,1.814901494,6.307568196,0.177326192,0.778902437,Not Significant,YCL048W-A,FALSE,NA,
SK1_04T00360.1|CDS=1-1716|Name=YDL210W|UGA4,93.08384546,0.347439064,0.329084466,6.318176135,0.17661338,0.778902437,Not Significant,UGA4,FALSE,NA,
SK1_04T00600.1|CDS=1-963|Name=YDL183C|MRX19,204.2433875,0.178367228,0.198965393,6.270420923,0.179842783,0.778902437,Not Significant,MRX19,FALSE,NA,
SK1_04T00870.1|CDS=1-1827|Name=YDL153C|SAS10,1879.826163,0.076385663,0.198084061,6.312192061,0.177015169,0.778902437,Not Significant,SAS10,FALSE,NA,
SK1_04T01100.1|CDS=1-876|Name=YDL129W|YDL129W,208.9090356,0.048076902,0.180992668,6.298984657,0.177904866,0.778902437,Not Significant,YDL129W,FALSE,NA,
SK1_04T01170.1|CDS=1-2436|Name=YDL122W|UBP1,2652.974299,-0.040720723,0.099605366,6.29126878,0.178426494,0.778902437,Not Significant,UBP1,FALSE,NA,
SK1_04T01850.1|CDS=1-1473|Name=YDL048C|STP4,696.8827995,0.335626635,0.405943091,6.320647013,0.176447717,0.778902437,Not Significant,STP4,FALSE,NA,
SK1_04T02170.1|CDS=1-258|Name=YDL007C-A|YDL007C-A,1.167302328,4.882097854,2.311714765,6.293407098,0.178281796,0.778902437,Not Significant,YDL007C-A,FALSE,NA,
SK1_04T06110.1|CDS=1-279|Name=YDR424C|DYN2,239.450239,0.088826411,0.245338806,6.314599319,0.176853439,0.778902437,Not Significant,DYN2,FALSE,NA,
SK1_05T01120.1|CDS=1-2193|Name=YER040W|GLN3,448.0843094,0.017174082,0.157756197,6.2768414,0.179405538,0.778902437,Not Significant,GLN3,FALSE,NA,
SK1_07T00670.1|CDS=1-1740|Name=YGL186C|TPN1,1302.29446,-0.22929159,0.146604804,6.269830465,0.179883042,0.778902437,Not Significant,TPN1,FALSE,NA,
SK1_07T01830.1|CDS=1-1533|Name=YGL055W|OLE1,15001.41748,0.045536761,0.149544915,6.27232039,0.179713327,0.778902437,Not Significant,OLE1,FALSE,NA,
SK1_07T02650.1|CDS=1-1644|Name=YGR041W|BUD9,298.372453,-0.006706082,0.15853587,6.293297615,0.178289202,0.778902437,Not Significant,BUD9,FALSE,NA,
SK1_08T02250.1|CDS=1-2358|Name=YHR182W|RGD3,288.6778662,-0.048352722,0.166316119,6.319074335,0.176553143,0.778902437,Not Significant,RGD3,FALSE,NA,
SK1_09T00200.1|CDS=1-5040|Name=YIL149C|MLP2,1909.818209,0.119410275,0.203304569,6.268173043,0.179996093,0.778902437,Not Significant,MLP2,FALSE,NA,
SK1_09T01670.1|CDS=1-960|Name=YIR011C|STS1,703.8378934,0.062393002,0.139081892,6.321230423,0.176408622,0.778902437,Not Significant,STS1,FALSE,NA,
SK1_12T02020.1|CDS=1-1023|Name=YLR151C|PCD1,196.3168658,0.294850932,0.216910113,6.29284446,0.178319859,0.778902437,Not Significant,PCD1,FALSE,NA,
SK1_12T02980.1|CDS=1-2106|Name=YLR266C|PDR8,354.8528937,-0.023209729,0.149675678,6.289941032,0.178516394,0.778902437,Not Significant,PDR8,FALSE,NA,
SK1_12T03290.1|CDS=1-2337|Name=YLR304C|ACO1,6289.664004,0.00872043,0.144814862,6.32778288,0.175970069,0.778902437,Not Significant,ACO1,FALSE,NA,
SK1_13T01680.1|CDS=1-2424|Name=YMR049C|ERB1,2449.367775,0.046295669,0.14076357,6.32296531,0.176292411,0.778902437,Not Significant,ERB1,FALSE,NA,
SK1_13T02680.1|CDS=1-468|Name=YMR158W|MRPS8,350.8488133,-0.113338282,0.191362632,6.269168812,0.179928165,0.778902437,Not Significant,MRPS8,FALSE,NA,
SK1_14T00970.1|CDS=1-1773|Name=YNL227C|JJJ1,919.6178029,0.1032852,0.233657876,6.280727491,0.179141354,0.778902437,Not Significant,JJJ1,FALSE,NA,
SK1_15T00120.1|CDS=1-717|Name=YOL147C|PEX11,161.1004373,0.018789618,0.242571898,6.287644815,0.178671964,0.778902437,Not Significant,PEX11,FALSE,NA,
SK1_15T04170.1|CDS=1-729|Name=YOR305W|RRG7,348.2365984,-0.119477206,0.234041725,6.301244769,0.177752332,0.778902437,Not Significant,RRG7,FALSE,NA,
SK1_16T00070.1|CDS=1-1872|Name=YOR389W|YOR389W,95.28188214,0.833736365,0.345100275,6.291343325,0.178421447,0.778902437,Not Significant,YOR389W,FALSE,NA,
SK1_16T01400.1|CDS=1-1062|Name=YPL138C|SPP1,297.5916446,0.14839607,0.182411891,6.274365582,0.179574032,0.778902437,Not Significant,SPP1,FALSE,NA,
SK1_16T02480.1|CDS=1-1866|Name=YPL020C|ULP1,485.9481512,0.177114335,0.219973999,6.285776981,0.178798601,0.778902437,Not Significant,ULP1,FALSE,NA,
SK1_16T03620.1|CDS=1-885|Name=YPR109W|GLD1,184.2617265,-0.099368778,0.164652392,6.288648732,0.178603933,0.778902437,Not Significant,GLD1,FALSE,NA,
SK1_02T00550.1|CDS=1-2496|Name=YBL052C|SAS3,761.0420086,-0.015952231,0.177558778,6.228434575,0.182725787,0.784658082,Not Significant,SAS3,FALSE,NA,
SK1_04T04880.1|CDS=1-2025|Name=YDR295C|HDA2,310.703928,0.045112019,0.254970133,6.225191083,0.182950218,0.784658082,Not Significant,HDA2,FALSE,NA,
SK1_06T00470.1|CDS=1-369|Name=YFL020C|PAU5,21.18365709,-0.184835753,0.471534061,6.229223962,0.182671203,0.784658082,Not Significant,PAU5,FALSE,NA,
SK1_07T00620.1|CDS=1-1803|Name=YGL192W|IME4,628.5202619,0.343019048,0.170735907,6.227239753,0.182808433,0.784658082,Not Significant,IME4,FALSE,NA,
SK1_07T02210.1|CDS=1-525|Name=YGL010W|MPO1,97.99543845,0.319559964,0.26698257,6.231593911,0.182507416,0.784658082,Not Significant,MPO1,FALSE,NA,
SK1_07T03020.1|CDS=1-1956|Name=YGR083C|GCD2,1748.788177,-0.08709681,0.108912914,6.237403779,0.182106454,0.784658082,Not Significant,GCD2,FALSE,NA,
SK1_07T04700.1|CDS=1-2106|Name=YGR266W|YGR266W,786.7603196,-0.209695093,0.129762669,6.223953051,0.183035948,0.784658082,Not Significant,YGR266W,FALSE,NA,
SK1_10T01090.1|CDS=1-2241|Name=YJL099W|CHS6,285.0450904,0.056564334,0.158068508,6.241863231,0.181799226,0.784658082,Not Significant,CHS6,FALSE,NA,
SK1_12T00630.1|CDS=1-1572|Name=YLR004C|THI73,290.5443823,-0.481151202,0.243295128,6.221988204,0.183172082,0.784658082,Not Significant,THI73,FALSE,NA,
SK1_12T01670.1|CDS=1-1308|Name=YLR113W|HOG1,1368.40852,-0.133196793,0.093304328,6.231364866,0.18252324,0.784658082,Not Significant,HOG1,FALSE,NA,
SK1_12T03910.1|CDS=1-1047|Name=YLR377C|FBP1,65.3625642,-0.289728779,0.329439234,6.224438719,0.183002313,0.784658082,Not Significant,FBP1,FALSE,NA,
SK1_14T00340.1|CDS=1-2526|Name=YNL298W|CLA4,1241.899936,0.202772515,0.103611171,6.228964645,0.182689133,0.784658082,Not Significant,CLA4,FALSE,NA,
SK1_15T02450.1|CDS=1-699|Name=YOR111W|YOR111W,91.40757593,0.547202931,0.257705904,6.227547908,0.182787115,0.784658082,Not Significant,YOR111W,FALSE,NA,
SK1_13T00560.1|CDS=1-1227|Name=YML074C|FPR3,4818.781967,0.032848191,0.092902069,6.217264267,0.18349975,0.785452841,Not Significant,FPR3,FALSE,NA,
SK1_15T00580.1|CDS=1-2121|Name=YOL095C|HMI1,227.4514498,0.002509639,0.163637869,6.211568885,0.183895499,0.786537559,Not Significant,HMI1,FALSE,NA,
SK1_11T01640.1|CDS=1-1551|Name=YKL047W|ANR2,260.1957879,-0.073606133,0.158736925,6.202958834,0.184495229,0.788492371,Not Significant,ANR2,FALSE,NA,
SK1_10T02550.1|CDS=1-978|Name=YJR070C|LIA1,2000.091823,-0.148488384,0.149852782,6.1988,0.184785538,0.789122786,Not Significant,LIA1,FALSE,NA,
SK1_02T01570.1|CDS=1-1101|Name=YBR057C|MUM2,629.7800556,0.115690576,0.167103941,6.189022562,0.18546967,0.790962173,Not Significant,MUM2,FALSE,NA,
SK1_12T02270.1|CDS=1-3081|Name=YLR187W|SKG3,439.0088018,0.227394275,0.137665986,6.188553757,0.185502529,0.790962173,Not Significant,SKG3,FALSE,NA,
SK1_04T05580.1|CDS=1-2565|Name=YDR369C|XRS2,216.4184204,-0.202618844,0.174568918,6.183399368,0.185864154,0.79189307,Not Significant,XRS2,FALSE,NA,
SK1_09T00160.1|CDS=1-1182|Name=YIL153W|RRD1,387.8713758,0.07532776,0.290913597,6.18061045,0.186060083,0.792117118,Not Significant,RRD1,FALSE,NA,
SK1_11T00300.1|CDS=1-1605|Name=YKL191W|DPH2,1369.833399,-0.045764202,0.202983209,6.177688435,0.186265561,0.792299676,Not Significant,DPH2,FALSE,NA,
SK1_13T01320.1|CDS=1-1218|Name=YMR010W|ANY1,484.0118857,0.241334039,0.1435712,6.175457374,0.186422588,0.792299676,Not Significant,ANY1,FALSE,NA,
SK1_16T03920.1|CDS=1-795|Name=YPR143W|RRP15,826.6917702,0.159753591,0.317991365,6.173888288,0.186533094,0.792299676,Not Significant,RRP15,FALSE,NA,
SK1_05T01450.1|CDS=1-2667|Name=YER070W|RNR1,3386.970648,-0.088338053,0.121711305,6.163386318,0.18727423,0.793622113,Not Significant,RNR1,FALSE,NA,
SK1_06T00460.1|CDS=1-1410|Name=YFL021W|GAT1,1161.875544,-0.033030589,0.190907044,6.16313159,0.187292239,0.793622113,Not Significant,GAT1,FALSE,NA,
SK1_11T01190.1|CDS=1-1020|Name=YKL093W|MBR1,138.8933564,0.227503898,0.256551242,6.161340624,0.187418903,0.793622113,Not Significant,MBR1,FALSE,NA,
SK1_12T01500.1|CDS=1-2463|Name=YLR095C|IOC2,1065.152344,-0.023729634,0.105375282,6.167064215,0.187014377,0.793622113,Not Significant,IOC2,FALSE,NA,
SK1_05T01820.1|CDS=1-4176|Name=YER105C|NUP157,1712.028462,0.004380615,0.113273565,6.154681886,0.187890507,0.795009909,Not Significant,NUP157,FALSE,NA,
SK1_15T02030.1|CDS=1-1164|Name=YOR063W|RPL3,30739.52097,-0.219578237,0.173419907,6.152070512,0.188075746,0.795184831,Not Significant,RPL3,FALSE,NA,
SK1_07T02120.1|CDS=1-837|Name=YGL019W|CKB1,1077.185647,-0.075760056,0.135662163,6.141347953,0.188838072,0.797188071,Not Significant,CKB1,FALSE,NA,
SK1_04T02830.1|CDS=1-591|Name=YDR066C|RTR2,84.74597252,-0.280749997,0.27624976,6.139081932,0.188999529,0.797260607,Not Significant,RTR2,FALSE,NA,
SK1_07T02880.1|CDS=1-876|Name=YGR066C|GID10,17.96298964,0.313227955,0.566817708,6.135511929,0.189254146,0.797725716,Not Significant,GID10,FALSE,NA,
SK1_14T00900.1|CDS=1-2925|Name=YNL236W|SIN4,739.1461252,-0.152465359,0.108762499,6.132508751,0.189468575,0.798020842,Not Significant,SIN4,FALSE,NA,
SK1_03T00230.1|CDS=1-777|Name=YCL047C|POF1,235.3240939,-0.078465652,0.164678225,6.1292114,0.189704257,0.79840497,Not Significant,POF1,FALSE,NA,
SK1_02T01640.1|CDS=1-1215|Name=YBR063C|YBR063C,156.7281825,-0.007300442,0.192862824,6.097707587,0.191969271,0.800943928,Not Significant,YBR063C,FALSE,NA,
SK1_02T02350.1|CDS=1-1575|Name=YBR138C|YBR138C,131.2340265,0.184621451,0.297814277,6.102294831,0.19163797,0.800943928,Not Significant,YBR138C,FALSE,NA,
SK1_02T02820.1|CDS=1-843|Name=YBR187W|GDT1,996.0234123,-0.153613127,0.210025949,6.105604309,0.191399268,0.800943928,Not Significant,GDT1,FALSE,NA,
SK1_04T02000.1|CDS=1-1176|Name=YDL029W|ARP 2.00,1137.142097,-0.160388192,0.108861693,6.092628402,0.192336698,0.800943928,Not Significant,ARP 2.00,FALSE,NA,
SK1_04T03420.1|CDS=1-1929|Name=YDR129C|SAC6,2035.931396,-0.024430953,0.072263022,6.103730815,0.191534364,0.800943928,Not Significant,SAC6,FALSE,NA,
SK1_04T03930.1|CDS=1-885|Name=YDR184C|ATC1,746.4202961,-0.063376737,0.170593167,6.094446,0.192205141,0.800943928,Not Significant,ATC1,FALSE,NA,
SK1_04T05640.1|CDS=1-270|Name=YDR374W-A|WIP1,106.3569612,0.61353757,0.38193084,6.118441344,0.190475887,0.800943928,Not Significant,WIP1,FALSE,NA,
SK1_05T01530.1|CDS=1-2067|Name=YER077C|MRX1,543.2128237,0.159589538,0.142204685,6.105640976,0.191396625,0.800943928,Not Significant,MRX1,FALSE,NA,
SK1_09T00540.1|CDS=1-630|Name=YIL113W|SDP 1.00,41.93507884,0.075166096,0.376675473,6.094956467,0.192168208,0.800943928,Not Significant,SDP 1.00,FALSE,NA,
SK1_10T02800.1|CDS=1-1971|Name=YJR098C|YJR098C,328.9210272,0.043446548,0.171063992,6.105108805,0.19143499,0.800943928,Not Significant,YJR098C,FALSE,NA,
SK1_12T01700.1|CDS=1-1431|Name=YLR116W|MSL5,633.0427121,0.211618232,0.202725893,6.094585963,0.192195014,0.800943928,Not Significant,MSL5,FALSE,NA,
SK1_14T01330.1|CDS=1-1248|Name=YNL187W|SWT21,258.8624064,0.132034227,0.141166412,6.10066442,0.191755663,0.800943928,Not Significant,SWT21,FALSE,NA,
SK1_14T01610.1|CDS=1-900|Name=YNL156C|NSG2,600.7763174,-0.107228859,0.12965643,6.099329445,0.191852078,0.800943928,Not Significant,NSG2,FALSE,NA,
SK1_15T01410.1|CDS=1-624|Name=YOL008W|COQ10,110.1964347,0.49868072,0.232553423,6.109959384,0.191085556,0.800943928,Not Significant,COQ10,FALSE,NA,
SK1_07T01590.1|CDS=1-2415|Name=YGL083W|SCY1,567.9851378,0.081785163,0.12634917,6.089042558,0.192596475,0.801421776,Not Significant,SCY1,FALSE,NA,
SK1_11T02300.1|CDS=1-2748|Name=YKR021W|ALY1,508.4054479,0.034507824,0.116772773,6.084482286,0.192927296,0.801758497,Not Significant,ALY1,FALSE,NA,
SK1_15T00960.1|CDS=1-912|Name=YOL056W|GPM3,219.3113495,-0.229333971,0.211544685,6.083927573,0.192967572,0.801758497,Not Significant,GPM3,FALSE,NA,
SK1_09T01910.1|CDS=1-792|Name=YIR036C|IRC24,240.3330678,0.046776913,0.250341697,6.071290441,0.193887143,0.804369634,Not Significant,IRC24,FALSE,NA,
SK1_16T03460.1|CDS=1-2667|Name=YPR089W|YPR089W,1117.387045,0.012289921,0.108665543,6.072183128,0.193822057,0.804369634,Not Significant,YPR089W,FALSE,NA,
SK1_02T00860.1|CDS=1-435|Name=YBL021C|HAP3,176.8536319,0.184619442,0.192778197,6.057862693,0.194868525,0.805098718,Not Significant,HAP3,FALSE,NA,
SK1_04T01690.1|CDS=1-1287|Name=YDL066W|IDP1,2530.033771,-0.281358012,0.135734523,6.058278576,0.194838063,0.805098718,Not Significant,IDP1,FALSE,NA,
SK1_10T01100.1|CDS=1-3177|Name=YJL098W|SAP185,1421.813446,0.017443854,0.141328756,6.057225917,0.194915174,0.805098718,Not Significant,SAP185,FALSE,NA,
SK1_11T02610.1|CDS=1-1710|Name=YKR056W|TRM2,1168.838134,-0.136827821,0.119133788,6.05875593,0.194803104,0.805098718,Not Significant,TRM2,FALSE,NA,
SK1_12T00130.1|CDS=1-693|Name=YLL052C|AQY2,294.4442361,0.095710095,0.259908659,6.056927481,0.19493704,0.805098718,Not Significant,AQY2,FALSE,NA,
SK1_13T03420.1|CDS=1-2034|Name=YMR232W|FUS2,50.89323791,0.38011129,0.351669231,6.058482195,0.19482315,0.805098718,Not Significant,FUS2,FALSE,NA,
SK1_12T02240.1|CDS=1-1470|Name=YLR183C|TOS4,747.5226431,0.1067159,0.19038539,6.053733836,0.195171175,0.805463715,Not Significant,TOS4,FALSE,NA,
SK1_14T01200.1|CDS=1-2577|Name=YNL201C|PSY2,840.1484248,0.252759925,0.205688859,6.051553258,0.195331183,0.805522477,Not Significant,PSY2,FALSE,NA,
SK1_14T01500.1|CDS=1-1347|Name=YNL166C|BNI5,674.9821712,-0.008285403,0.116372521,6.044775983,0.195829237,0.806974173,Not Significant,BNI5,FALSE,NA,
SK1_08T02270.1|CDS=1-1716|Name=YHR184W|SSP 1.00,21.58065224,0.382863264,0.429438034,6.038427357,0.196296816,0.808298216,Not Significant,SSP 1.00,FALSE,NA,
SK1_11T02540.1|CDS=1-402|Name=YKR049C|FMP46,88.89525197,-0.364406306,0.272150273,6.033115417,0.196688806,0.8087071,Not Significant,FMP46,FALSE,NA,
SK1_13T02980.1|CDS=1-714|Name=YMR188C|MRPS17,756.7676573,-0.063014705,0.298351944,6.033818803,0.19663686,0.8087071,Not Significant,MRPS17,FALSE,NA,
SK1_02T01590.1|CDS=1-243|Name=YBR058C-A|TSC3,206.5472738,-0.303529132,0.418892775,6.029038108,0.19699016,0.808969377,Not Significant,TSC3,FALSE,NA,
SK1_14T01690.1|CDS=1-348|Name=YNL147W|LSM 7.00,232.6718105,0.042611983,0.389773141,6.026313355,0.197191775,0.808969377,Not Significant,LSM 7.00,FALSE,NA,
SK1_14T02230.1|CDS=1-2493|Name=YNL085W|MKT1,2063.421052,-0.076130313,0.128680832,6.026468476,0.197180292,0.808969377,Not Significant,MKT1,FALSE,NA,
SK1_02T03530.1|CDS=1-699|Name=YBR261C|TAE1,364.8818246,-0.185976566,0.157431382,6.009738804,0.198422153,0.809820981,Not Significant,TAE1,FALSE,NA,
SK1_07T02180.1|CDS=1-3228|Name=YGL013C|PDR1,1173.487384,0.04691948,0.103595455,6.013637244,0.198132148,0.809820981,Not Significant,PDR1,FALSE,NA,
SK1_10T01750.1|CDS=1-1545|Name=YJL025W|RRN7,342.9069716,-0.337479049,0.167300589,6.019046193,0.1977304,0.809820981,Not Significant,RRN7,FALSE,NA,
SK1_13T02880.1|CDS=1-825|Name=YMR178W|FPY1,263.9790249,-0.323000015,0.175054896,6.013267609,0.198159629,0.809820981,Not Significant,FPY1,FALSE,NA,
SK1_13T03580.1|CDS=1-1758|Name=YMR250W|GAD1,188.9947681,-0.126200585,0.21129845,6.020277676,0.197639034,0.809820981,Not Significant,GAD1,FALSE,NA,
SK1_14T01190.1|CDS=1-888|Name=YNL202W|SPS19,65.50996815,0.672973821,0.432723663,6.011971733,0.198255999,0.809820981,Not Significant,SPS19,FALSE,NA,
SK1_16T02930.1|CDS=1-834|Name=YPR027C|YPR027C,159.2023857,0.431930337,0.18117292,6.009697988,0.198425192,0.809820981,Not Significant,YPR027C,FALSE,NA,
SK1_07T03270.1|CDS=1-1143|Name=YGR109C|CLB6,126.3274519,-0.343267254,0.221075812,6.004806015,0.198789645,0.810709651,Not Significant,CLB6,FALSE,NA,
SK1_03T01060.1|CDS=1-669|Name=YCR051W|YCR051W,1110.711027,-0.067921681,0.204911888,5.99602991,0.199444958,0.811627585,Not Significant,YCR051W,FALSE,NA,
SK1_10T01900.1|CDS=1-357|Name=YJL003W|COX16,70.95180373,-0.479846625,0.268894443,5.995991138,0.199447858,0.811627585,Not Significant,COX16,FALSE,NA,
SK1_16T00440.1|CDS=1-600|Name=YPL239W|YAR1,993.5910901,0.02941745,0.154479191,5.995890958,0.199455349,0.811627585,Not Significant,YAR1,FALSE,NA,
SK1_02T03010.1|CDS=1-1398|Name=YBR207W|FTH1,890.1480753,0.156484914,0.132140291,5.991781634,0.199762867,0.812085901,Not Significant,FTH1,FALSE,NA,
SK1_10T00150.1|CDS=1-990|Name=YJL208C|NUC1,1047.193936,-0.007133345,0.094445358,5.99045955,0.199861894,0.812085901,Not Significant,NUC1,FALSE,NA,
SK1_13T01860.1|CDS=1-1455|Name=YMR070W|MOT3,1288.045505,0.124125631,0.116713472,5.98646553,0.200161318,0.812704956,Not Significant,MOT3,FALSE,NA,
SK1_04T04020.1|CDS=1-1605|Name=YDR195W|REF2,583.0745691,0.22668557,0.193303781,5.982387809,0.200467429,0.81335023,Not Significant,REF2,FALSE,NA,
SK1_04T03660.1|CDS=1-3906|Name=YDR159W|SAC3,849.2656018,-0.042171406,0.138741158,5.970290517,0.201378009,0.815714997,Not Significant,SAC3,FALSE,NA,
SK1_11T00700.1|CDS=1-2079|Name=YKL146W|AVT3,880.5092579,0.029641817,0.220800479,5.969080879,0.201469262,0.815714997,Not Significant,AVT3,FALSE,NA,
SK1_11T02820.1|CDS=1-1758|Name=YKR078W|YKR078W,224.7306411,-0.101740811,0.227461771,5.968764721,0.201493118,0.815714997,Not Significant,YKR078W,FALSE,NA,
SK1_04T03010.1|CDS=1-1179|Name=YDR083W|RRP8,974.2866793,-0.020053969,0.212967852,5.955736064,0.202478408,0.81682634,Not Significant,RRP8,FALSE,NA,
SK1_04T04840.1|CDS=1-3234|Name=YDR291W|HRQ1,556.5863396,0.011622083,0.111003693,5.960608495,0.202109432,0.81682634,Not Significant,HRQ1,FALSE,NA,
SK1_05T00300.1|CDS=1-1557|Name=YEL042W|GDA1,2261.859582,0.03480906,0.135884148,5.957914057,0.2023134,0.81682634,Not Significant,GDA1,FALSE,NA,
SK1_14T01250.1|CDS=1-786|Name=YNL195C|YNL195C,66.51766154,-0.270805693,0.33686668,5.95755,0.202340973,0.81682634,Not Significant,YNL195C,FALSE,NA,
SK1_16T00270.1|CDS=1-1638|Name=YPL256C|CLN2,1399.689113,-0.058105189,0.104766235,5.955362634,0.202506711,0.81682634,Not Significant,CLN2,FALSE,NA,
SK1_04T01550.1|CDS=1-600|Name=YDL082W|RPL13A,4037.621599,-0.078938327,0.114649077,5.949898515,0.202921256,0.817155686,Not Significant,RPL13A,FALSE,NA,
SK1_04T04200.1|CDS=1-1272|Name=YDR218C|SPR28,14.75995799,1.327103743,0.616974006,5.947094925,0.203134248,0.817155686,Not Significant,SPR28,FALSE,NA,
SK1_06T00850.1|CDS=1-6816|Name=YFR019W|FAB1,933.9484717,0.188673824,0.138372862,5.947762175,0.203083538,0.817155686,Not Significant,FAB1,FALSE,NA,
SK1_11T02490.1|CDS=1-816|Name=YKR043C|SHB17,2207.381012,-0.192816179,0.143458353,5.946494859,0.203179861,0.817155686,Not Significant,SHB17,FALSE,NA,
