"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","diffexpressed","gene_symbol","Candidate_EMG","delabel"
"SK1_09T01240.1|CDS=1-1767|Name=YIL036W|CST6",598.941304788021,-0.139972236450868,0.103519824256608,-1.35212977278536,0.176333804466626,0.468812808141936,"Not Significant","CST6",FALSE,NA
"SK1_13T02120.1|CDS=1-1839|Name=YMR098C|ATP25",586.476278554293,0.134481254325194,0.0994379635895617,1.35241360010424,0.176243041139814,0.468812808141936,"Not Significant","ATP25",FALSE,NA
"SK1_15T01700.1|CDS=1-1701|Name=YOR023C|AHC1",919.525111545786,-0.130968451811604,0.0968557712374834,-1.35220080474584,0.17631108634111,0.468812808141936,"Not Significant","AHC1",FALSE,NA
"SK1_03T00590.1|CDS=1-567|Name=YCL001W|RER1",526.466939930714,0.139358049455579,0.103202261441209,1.35033910603758,0.176907233861805,0.470024016416309,"Not Significant","RER1",FALSE,NA
"SK1_05T01530.1|CDS=1-2067|Name=YER077C|MRX1",531.479876625127,0.144111861885923,0.106763819128027,1.34981928393841,0.177073957632681,0.470153757016732,"Not Significant","MRX1",FALSE,NA
"SK1_04T06610.1|CDS=1-1329|Name=YDR483W|KRE2",2730.98182752026,-0.109016064429171,0.0808361824016135,-1.34860481025135,0.177463934805552,0.470562614364721,"Not Significant","KRE2",FALSE,NA
"SK1_11T00620.1|CDS=1-270|Name=YKL156W|RPS27A",2061.71521028753,-0.118347375125279,0.087744025172581,-1.34877987296007,0.177407681355269,0.470562614364721,"Not Significant","RPS27A",FALSE,NA
"SK1_14T00340.1|CDS=1-2526|Name=YNL298W|CLA4",1300.65557506763,-0.119854576472497,0.0889982683430683,-1.34670683715423,0.178074669387289,0.47186829336645,"Not Significant","CLA4",FALSE,NA
"SK1_16T02580.1|CDS=1-570|Name=YPL010W|RET3",709.580469269215,0.12885846365432,0.0957393855124441,1.34592950398215,0.178325252689991,0.47221853102768,"Not Significant","RET3",FALSE,NA
"SK1_11T01370.1|CDS=1-2646|Name=YKL073W|LHS1",1395.10316377587,0.113575878485644,0.0844451652621707,1.34496602775343,0.178636205650733,0.472728061138105,"Not Significant","LHS1",FALSE,NA
"SK1_16T03700.1|CDS=1-7470|Name=YPR117W|YPR117W",961.066089066344,-0.132189051758833,0.0983155059162514,-1.34453920088084,0.178774088904103,0.472779221849844,"Not Significant","YPR117W",FALSE,NA
"SK1_05T00320.1|CDS=1-1404|Name=YEL040W|UTR2",16244.820600426,-0.110452488249848,0.0822444160874223,-1.34297856929815,0.179278913299795,0.473800070403965,"Not Significant","UTR2",FALSE,NA
"SK1_13T03450.1|CDS=1-1224|Name=YMR235C|RNA1",2077.44832199566,0.11220089958472,0.0836058623185262,1.34202191656431,0.179588889550174,0.474304961275559,"Not Significant","RNA1",FALSE,NA
"SK1_05T01120.1|CDS=1-2193|Name=YER040W|GLN3",380.541278551556,-0.193717627619829,0.144506707677324,-1.34054419157061,0.180068487247634,0.474817519606318,"Not Significant","GLN3",FALSE,NA
"SK1_11T02730.1|CDS=1-582|Name=YKR068C|BET3",432.971786225087,0.146571814269601,0.109385431885028,1.33995735760918,0.180259208797384,0.474817519606318,"Not Significant","BET3",FALSE,NA
"SK1_12T00220.1|CDS=1-801|Name=YLL041C|SDH2",380.963162290781,-0.162314016077147,0.121114801150313,-1.3401666397132,0.180191174721846,0.474817519606318,"Not Significant","SDH2",FALSE,NA
"SK1_14T00530.1|CDS=1-1461|Name=YNL277W|MET2",342.39599697082,-0.178218240714857,0.133001857647132,-1.33996805659428,0.180255730275332,0.474817519606318,"Not Significant","MET2",FALSE,NA
"SK1_12T04310.1|CDS=1-5799|Name=YLR422W|DCK1",681.297139092394,-0.12814385835587,0.095671785349365,-1.33941117423414,0.180436853670418,0.474971730981932,"Not Significant","DCK1",FALSE,NA
"SK1_10T01370.1|CDS=1-900|Name=YJL068C|YJL068C",264.767426808165,-0.173258462277202,0.129682685546676,-1.33601846342734,0.181543238519738,0.476939680643422,"Not Significant","YJL068C",FALSE,NA
"SK1_12T01810.1|CDS=1-1269|Name=YLR130C|ZRT2",974.241886393912,-0.11649850740208,0.0871962873388774,-1.33604894150279,0.181533277064117,0.476939680643422,"Not Significant","ZRT2",FALSE,NA
"SK1_03T00070.1|CDS=1-1083|Name=YCL064C|CHA1",508.667769493755,0.148160397188342,0.111035961277039,1.33434605765853,0.182090469703763,0.477127709094055,"Not Significant","CHA1",FALSE,NA
"SK1_08T00460.1|CDS=1-1314|Name=YHR001W|OSH7",589.029313310771,0.13672982613199,0.102470220272516,1.33433719346325,0.18209337343058,0.477127709094055,"Not Significant","OSH7",FALSE,NA
"SK1_10T03010.1|CDS=1-612|Name=YJR118C|ILM1",362.381535149962,0.171637654490458,0.128528307591492,1.33540741107385,0.181743040499447,0.477127709094055,"Not Significant","ILM1",FALSE,NA
"SK1_12T03940.1|CDS=1-2202|Name=YLR381W|CTF3",330.589289666213,-0.1666181543946,0.12482487743912,-1.33481528532535,0.181936809460719,0.477127709094055,"Not Significant","CTF3",FALSE,NA
"SK1_02T03000.1|CDS=1-1215|Name=YBR205W|KTR3",1180.31609720385,0.120773188353139,0.0906037130246575,1.33298276992546,0.182537458189602,0.477593922408433,"Not Significant","KTR3",FALSE,NA
"SK1_06T00360.1|CDS=1-693|Name=YFL031W|HAC1",4043.34323688958,0.10160325508089,0.076241190964257,1.33265566547253,0.182644828603152,0.477593922408433,"Not Significant","HAC1",FALSE,NA
"SK1_07T01800.1|CDS=1-516|Name=YGL058W|RAD6",435.784479672171,0.142511371269145,0.106992939313277,1.33196986814119,0.182870090149869,0.477593922408433,"Not Significant","RAD6",FALSE,NA
"SK1_11T00670.1|CDS=1-909|Name=YKL150W|MCR1",1138.97926747142,-0.111350463065761,0.0835271372552423,-1.33310522453914,0.182497275111699,0.477593922408433,"Not Significant","MCR1",FALSE,NA
"SK1_15T04770.1|CDS=1-1560|Name=YOR374W|ALD4",686.597899218211,-0.167759780850096,0.125940087789268,-1.33206021843342,0.182840401320449,0.477593922408433,"Not Significant","ALD4",FALSE,NA
"SK1_02T00600.1|CDS=1-1353|Name=YBL046W|PSY4",686.482123609067,0.135655608549447,0.102013982762789,1.32977465319518,0.183592529564369,0.47916688998868,"Not Significant","PSY4",FALSE,NA
"SK1_14T00920.1|CDS=1-2682|Name=YNL233W|BNI4",902.150307218122,0.128297810791307,0.09652125180892,1.32921826423568,0.18377597107206,0.479331963790305,"Not Significant","BNI4",FALSE,NA
"SK1_02T03800.1|CDS=1-966|Name=YBR290W|BSD 2.00",352.61488331643,0.15855176370784,0.119321493024035,1.3287779065579,0.18392125326347,0.479375863390327,"Not Significant","BSD 2.00",FALSE,NA
"SK1_08T01250.1|CDS=1-3348|Name=YHR079C|IRE1",672.930339609461,-0.129610427682672,0.0975728662293149,-1.32834498658738,0.184064164509435,0.479375863390327,"Not Significant","IRE1",FALSE,NA
"SK1_11T02030.1|CDS=1-807|Name=YKL007W|CAP1",504.989906219646,0.137144545566309,0.103265683025395,1.32807474417792,0.184153415926274,0.479375863390327,"Not Significant","CAP1",FALSE,NA
"SK1_03T01110.1|CDS=1-777|Name=YCR059C|YIH1",575.919615207968,-0.148521535060504,0.111972235327623,-1.32641395097579,0.184702620254936,0.479705806289266,"Not Significant","YIH1",FALSE,NA
"SK1_06T00760.1|CDS=1-1500|Name=YFR010W|UBP6",946.640864409572,0.122263073343715,0.0921879746652404,1.32623667878251,0.184761313555745,0.479705806289266,"Not Significant","UBP6",FALSE,NA
"SK1_13T00370.1|CDS=1-492|Name=YML094W|GIM5",329.921429997112,0.157250235002405,0.118525934818766,1.32671583854497,0.184602699631935,0.479705806289266,"Not Significant","GIM5",FALSE,NA
"SK1_16T03320.1|CDS=1-1683|Name=YPR072W|NOT5",1083.67737645685,0.117947865076197,0.0889250187365232,1.32637436294128,0.184715726316415,0.479705806289266,"Not Significant","NOT5",FALSE,NA
"SK1_16T00950.1|CDS=1-1815|Name=YPL184C|MRN1",1269.9990916809,-0.139471678303041,0.105276986560955,-1.32480690091075,0.18523520538196,0.480623291518058,"Not Significant","MRN1",FALSE,NA
"SK1_14T03000.1|CDS=1-1440|Name=YNR001C|CIT1",688.641887302618,-0.136284305277331,0.10293028224741,-1.32404480296429,0.185488165498218,0.480966712618265,"Not Significant","CIT1",FALSE,NA
"SK1_02T01830.1|CDS=1-2928|Name=YBR084W|MIS1",5492.09860641481,-0.100925092227421,0.0762566176626581,-1.32349290226705,0.185671515114757,0.481089511311416,"Not Significant","MIS1",FALSE,NA
"SK1_15T03240.1|CDS=1-1413|Name=YOR198C|BFR1",5522.18303352204,0.106982624276253,0.0808528940498957,1.32317618971353,0.18577679223159,0.481089511311416,"Not Significant","BFR1",FALSE,NA
"SK1_08T01160.1|CDS=1-690|Name=YHR071W|PCL5",577.657100480006,0.136444128882346,0.103160264968562,1.32264228793835,0.185954364222556,0.481236862115219,"Not Significant","PCL5",FALSE,NA
"SK1_14T00420.1|CDS=1-840|Name=YNL289W|PCL1",745.898620779379,-0.124090106244983,0.0939175232711527,-1.32126680860949,0.186412416969095,0.481796966216948,"Not Significant","PCL1",FALSE,NA
"SK1_16T03230.1|CDS=1-477|Name=YPR062W|FCY1",1263.18352598793,0.130873305587329,0.099041459763796,1.32139919887539,0.186368293036923,0.481796966216948,"Not Significant","FCY1",FALSE,NA
"SK1_08T00630.1|CDS=1-1149|Name=YHR016C|YSC84",292.347820908369,-0.177694363236653,0.134608194096196,-1.32008578251682,0.186806379049262,0.482502486818949,"Not Significant","YSC84",FALSE,NA
"SK1_15T02270.1|CDS=1-1038|Name=YOR091W|TMA46",1660.43334072092,0.112706199295617,0.0854623729073463,1.31878153462702,0.187242159225884,0.483315036241311,"Not Significant","TMA46",FALSE,NA
"SK1_04T04850.1|CDS=1-1866|Name=YDR292C|SRP101",1691.25912084446,0.10535340345411,0.0799137408554533,1.31833902813625,0.187390181561441,0.483384245838957,"Not Significant","SRP101",FALSE,NA
"SK1_03T00130.1|CDS=1-2139|Name=YCL057W|PRD1",1895.5226373852,-0.120952946744748,0.0917780063595582,-1.31788596791797,0.187541823704603,0.483462697436301,"Not Significant","PRD1",FALSE,NA
"SK1_11T00710.1|CDS=1-1404|Name=YKL145W|RPT1",2456.61474889992,0.10021719429059,0.0760805877451426,1.31725052685319,0.187754662481782,0.483698704119734,"Not Significant","RPT1",FALSE,NA
"SK1_16T02210.1|CDS=1-1359|Name=YPL049C|DIG1",1071.8831994403,-0.124310814897615,0.0945268520985812,-1.31508467845699,0.188481445262214,0.485257587931382,"Not Significant","DIG1",FALSE,NA
"SK1_08T01520.1|CDS=1-1224|Name=YHR107C|CDC12",960.673460559548,0.126342083248438,0.0961993556499048,1.31333606545382,0.189069730819805,0.486458120328634,"Not Significant","CDC12",FALSE,NA
"SK1_13T00610.1|CDS=1-1659|Name=YML069W|POB3",1274.11879618168,0.143933659514971,0.109640374156432,1.31277971844213,0.189257186109907,0.486626472086596,"Not Significant","POB3",FALSE,NA
"SK1_04T01680.1|CDS=1-180|Name=YDL067C|COX9",675.288304397536,0.167825314571985,0.127976971317349,1.31137120096257,0.189732383700777,0.48733016934653,"Not Significant","COX9",FALSE,NA
"SK1_08T01010.1|CDS=1-2652|Name=YHR056C|RSC30",831.833390292663,-0.118435007403448,0.0903226148206362,-1.31124422868667,0.189775264040913,0.48733016934653,"Not Significant","RSC30",FALSE,NA
"SK1_13T01470.1|CDS=1-1200|Name=YMR026C|PEX12",307.26261016615,0.160703990196332,0.122709762606319,1.30962677119593,0.190322127345496,0.488419976739922,"Not Significant","PEX12",FALSE,NA
"SK1_02T01570.1|CDS=1-1101|Name=YBR057C|MUM2",602.948791021243,0.136612590341759,0.104361800540411,1.30902868323798,0.190524634848834,0.488625237155724,"Not Significant","MUM2",FALSE,NA
"SK1_13T02340.1|CDS=1-615|Name=YMR121C|RPL15B",341.462943035246,0.165709038347065,0.126634310604991,1.30856351296419,0.190682247202306,0.488715168279431,"Not Significant","RPL15B",FALSE,NA
"SK1_07T01370.1|CDS=1-1941|Name=YGL107C|RMD9",1151.63204903914,0.116392631258849,0.0890131488954479,1.30758918994721,0.191012685415768,0.488933626083493,"Not Significant","RMD9",FALSE,NA
"SK1_15T00880.1|CDS=1-1074|Name=YOL064C|MET22",635.685169489936,0.149747348361793,0.114494895000009,1.30789541631338,0.190908784441855,0.488933626083493,"Not Significant","MET22",FALSE,NA
"SK1_13T00120.1|CDS=1-1542|Name=YML120C|NDI1",1079.48163637692,-0.147538557983884,0.112873103700254,-1.30711881880813,0.191172360886613,0.48902846389725,"Not Significant","NDI1",FALSE,NA
"SK1_04T03900.1|CDS=1-1446|Name=YDR181C|SAS4",297.19320395665,0.163168232797176,0.124937764438507,1.30599609758093,0.191553884663405,0.489169582843103,"Not Significant","SAS4",FALSE,NA
"SK1_10T00750.1|CDS=1-1188|Name=YJL138C|TIF2",14984.8861061572,-0.112071548342297,0.0858346080292776,-1.30566855159483,0.191665297002067,0.489169582843103,"Not Significant","TIF2",FALSE,NA
"SK1_13T03570.1|CDS=1-4689|Name=YMR247C|RKR1",865.201621337207,-0.116499358404962,0.0892364489179869,-1.3055131598976,0.191718169002951,0.489169582843103,"Not Significant","RKR1",FALSE,NA
"SK1_16T03060.1|CDS=1-1215|Name=YPR041W|TIF5",3702.67268961611,0.115463862869985,0.0883713674155698,1.30657549211626,0.191356924592585,0.489169582843103,"Not Significant","TIF5",FALSE,NA
"SK1_02T03220.1|CDS=1-912|Name=YBR231C|SWC5",308.134023093627,0.178870032003561,0.137170893867652,1.30399406871359,0.192235604693337,0.489244975108168,"Not Significant","SWC5",FALSE,NA
"SK1_08T00200.1|CDS=1-1887|Name=YHL027W|RIM101",621.323978267386,-0.130747164948791,0.100227179209598,-1.30450807834638,0.192060406961938,0.489244975108168,"Not Significant","RIM101",FALSE,NA
"SK1_10T00840.1|CDS=1-2007|Name=YJL128C|PBS2",965.394064263231,-0.114089449853994,0.0874908525474555,-1.30401575172801,0.192228211768406,0.489244975108168,"Not Significant","PBS2",FALSE,NA
"SK1_16T02910.1|CDS=1-1182|Name=YPR025C|CCL1",348.990472520669,0.177527548525051,0.136142243754782,1.30398576980127,0.192238434301529,0.489244975108168,"Not Significant","CCL1",FALSE,NA
"SK1_03T00950.1|CDS=1-1002|Name=YCR036W|RBK1",416.644752243371,0.14595745524021,0.112026543657284,1.30288278541136,0.192614781866567,0.489890146737162,"Not Significant","RBK1",FALSE,NA
"SK1_05T02020.1|CDS=1-786|Name=YER126C|NSA2",1472.64364361449,0.126782996971623,0.097465945857105,1.30079276260756,0.193329399938395,0.491123443758514,"Not Significant","NSA2",FALSE,NA
"SK1_07T03790.1|CDS=1-708|Name=YGR167W|CLC1",1297.81360980631,0.114244535499686,0.0878301250798317,1.30074431063198,0.193345989644149,0.491123443758514,"Not Significant","CLC1",FALSE,NA
"SK1_12T01600.1|CDS=1-1134|Name=YLR105C|SEN2",729.707029983397,0.138224028805773,0.106313652815625,1.30015313315862,0.19354848996762,0.491324874596351,"Not Significant","SEN2",FALSE,NA
"SK1_06T01230.1|CDS=1-1203|Name=YFR055W|IRC7",1171.93446602022,-0.161765385962589,0.124768454835209,-1.29652471994018,0.194794769155017,0.494174007245678,"Not Significant","IRC7",FALSE,NA
"SK1_11T00610.1|CDS=1-2877|Name=YKL157W|APE2",1389.30392972117,-0.117915901193485,0.0909861012210873,-1.29597707354183,0.194983383661217,0.494338038169696,"Not Significant","APE2",FALSE,NA
"SK1_07T03030.1|CDS=1-1020|Name=YGR084C|MRP13",608.218024277764,0.138403293820114,0.106974226432532,1.29380037075944,0.19573438460259,0.495926763529308,"Not Significant","MRP13",FALSE,NA
"SK1_08T02400.1|CDS=1-2292|Name=YHR197W|RIX1",1619.81416093711,0.136446149066739,0.105521184366529,1.29306877937223,0.1959872719965,0.496252216331455,"Not Significant","RIX1",FALSE,NA
"SK1_11T01240.1|CDS=1-1716|Name=YKL088W|CAB3",803.090233186047,0.123260730607366,0.0954127678607855,1.29186830411641,0.19640275596329,0.496988699734517,"Not Significant","CAB3",FALSE,NA
"SK1_01T00530.1|CDS=1-1200|Name=YAL015C|NTG1",345.086266481685,0.163812716611819,0.127095940537276,1.2888902345687,0.197436249505418,0.497394670263807,"Not Significant","NTG1",FALSE,NA
"SK1_07T00300.1|CDS=1-1734|Name=YGL228W|SHE10",1494.69690948925,0.106380169755545,0.0825083798042522,1.28932564192785,0.197284900106336,0.497394670263807,"Not Significant","SHE10",FALSE,NA
"SK1_08T00540.1|CDS=1-1593|Name=YHR007C|ERG11",8674.98192654474,-0.117889244154982,0.0913831360235754,-1.29005470029578,0.197031666581047,0.497394670263807,"Not Significant","ERG11",FALSE,NA
"SK1_08T00550.1|CDS=1-702|Name=YHR008C|SOD2",1154.96457859582,-0.123119196792538,0.0954506716603931,-1.28987250326103,0.197094929180669,0.497394670263807,"Not Significant","SOD2",FALSE,NA
"SK1_14T00990.1|CDS=1-2304|Name=YNL224C|SQS1",443.176550609949,0.145283054415797,0.112655410268658,1.28962341062298,0.197181443385704,0.497394670263807,"Not Significant","SQS1",FALSE,NA
"SK1_16T02330.1|CDS=1-2844|Name=YPL036W|PMA2",348.12508650518,-0.178462531052775,0.138433760742758,-1.28915468376532,0.197344315741644,0.497394670263807,"Not Significant","PMA2",FALSE,NA
"SK1_16T03510.1|CDS=1-3222|Name=YPR097W|YPR097W",1265.48383818253,0.106412362555747,0.0825295980330726,1.28938423416413,0.197264539687349,0.497394670263807,"Not Significant","YPR097W",FALSE,NA
"SK1_02T03120.1|CDS=1-1683|Name=YBR220C|YBR220C",656.034874783748,-0.137143747025032,0.106489493636151,-1.28786176309204,0.197794087836416,0.497621501642717,"Not Significant","YBR220C",FALSE,NA
"SK1_10T01880.1|CDS=1-6105|Name=YJL005W|CYR1",1242.87582981784,-0.125099334923335,0.097160319664809,-1.28755581861929,0.197900627283187,0.497621501642717,"Not Significant","CYR1",FALSE,NA
"SK1_15T02370.1|CDS=1-930|Name=YOR101W|RAS1",919.536220354753,-0.126134532003291,0.097953948342341,-1.28769216696055,0.197853141336009,0.497621501642717,"Not Significant","RAS1",FALSE,NA
"SK1_03T00270.1|CDS=1-1503|Name=YCL040W|GLK1",484.51885134059,-0.164212609177089,0.127671996415786,-1.28620695052267,0.198370845990372,0.49764685015967,"Not Significant","GLK1",FALSE,NA
"SK1_05T02380.1|CDS=1-4407|Name=YER164W|CHD1",1683.34493572993,-0.0984806594873748,0.0765733846330205,-1.28609516164586,0.198409852495957,0.49764685015967,"Not Significant","CHD1",FALSE,NA
"SK1_08T01190.1|CDS=1-2991|Name=YHR073W|OSH3",1696.73821133536,-0.102092719773717,0.0793614972480333,-1.28642633158294,0.198294313633493,0.49764685015967,"Not Significant","OSH3",FALSE,NA
"SK1_11T02110.1|CDS=1-2115|Name=YKR001C|VPS1",2394.55117911707,0.102905901003925,0.0799503695288554,1.28712226860671,0.19805167486594,0.49764685015967,"Not Significant","VPS1",FALSE,NA
"SK1_04T06570.1|CDS=1-1665|Name=YDR479C|PEX29",360.043079792658,0.155263134751405,0.120984709286517,1.28332857653696,0.199376985073035,0.499130832687548,"Not Significant","PEX29",FALSE,NA
"SK1_08T00940.1|CDS=1-2571|Name=YHR047C|AAP1",773.10711711029,-0.13113324915309,0.102168494196303,-1.28349987131195,0.199317004632632,0.499130832687548,"Not Significant","AAP1",FALSE,NA
"SK1_12T03440.1|CDS=1-4365|Name=YLR320W|MMS22",481.331639996907,-0.134066125677935,0.104423413730067,-1.28387035904126,0.199187320046926,0.499130832687548,"Not Significant","MMS22",FALSE,NA
"SK1_14T02360.1|CDS=1-924|Name=YNL072W|RNH201",315.777248050051,-0.156986781448919,0.12236278133239,-1.28296185931305,0.199505438816932,0.499139077792927,"Not Significant","RNH201",FALSE,NA
"SK1_04T02590.1|CDS=1-3276|Name=YDR040C|ENA1",386.504642566518,-0.157851550616084,0.123117989623603,-1.28211605061672,0.199801939282262,0.499567482042421,"Not Significant","ENA1",FALSE,NA
"SK1_13T03130.1|CDS=1-669|Name=YMR202W|ERG2",7701.60009580297,-0.0997017883382311,0.077791042188448,-1.2816615581098,0.199961395697561,0.499652911053806,"Not Significant","ERG2",FALSE,NA
"SK1_08T02450.1|CDS=1-1809|Name=YHR202W|YHR202W",477.516281222542,0.131278935061952,0.102573895027479,1.27984742147876,0.200598802230792,0.500931761613273,"Not Significant","YHR202W",FALSE,NA
"SK1_11T02480.1|CDS=1-1095|Name=YKR042W|UTH1",3792.60153924606,-0.283724305799596,0.221776229161187,-1.27932694533004,0.200781947752571,0.501075348959482,"Not Significant","UTH1",FALSE,NA
"SK1_04T01970.1|CDS=1-1254|Name=YDL033C|SLM3",380.313664054229,0.148950156823532,0.11648716079739,1.27868303943476,0.201008694640257,0.501133981965148,"Not Significant","SLM3",FALSE,NA
"SK1_12T04140.1|CDS=1-2052|Name=YLR403W|SFP1",1728.08059723968,-0.105988541815987,0.0828976756975569,-1.27854660488521,0.201056763075285,0.501133981965148,"Not Significant","SFP1",FALSE,NA
"SK1_03T01040.1|CDS=1-828|Name=YCR047C|BUD23",904.884549091406,-0.115358086408529,0.0903972762457294,-1.27612347627541,0.201911874000041,0.502637049633062,"Not Significant","BUD23",FALSE,NA
"SK1_15T04540.1|CDS=1-3045|Name=YOR349W|CIN1",342.283417617526,-0.169896368303755,0.133111780289544,-1.27634359584251,0.201834085507078,0.502637049633062,"Not Significant","CIN1",FALSE,NA
"SK1_01T00540.1|CDS=1-768|Name=YAL014C|SYN8",271.35236145598,-0.16424863910035,0.128769355672919,-1.27552582865717,0.202123188109703,0.502849204105736,"Not Significant","SYN8",FALSE,NA
"SK1_05T01840.1|CDS=1-1098|Name=YER107C|GLE2",513.162977664305,-0.139702258339267,0.109685560893019,-1.27366133884773,0.202783463542235,0.502923167043802,"Not Significant","GLE2",FALSE,NA
"SK1_07T01430.1|CDS=1-1050|Name=YGL100W|SEH1",858.057232680826,0.121004822818287,0.0949857174280727,1.27392650279151,0.20268946479421,0.502923167043802,"Not Significant","SEH1",FALSE,NA
"SK1_10T02830.1|CDS=1-801|Name=YJR101W|RSM26",605.093062353845,0.128915504890437,0.10119375152381,1.27394728379158,0.202682099417817,0.502923167043802,"Not Significant","RSM26",FALSE,NA
"SK1_11T01300.1|CDS=1-1239|Name=YKL081W|TEF4",15715.0749282868,-0.0914119006471279,0.0717154955686519,-1.27464643341439,0.202434414563307,0.502923167043802,"Not Significant","TEF4",FALSE,NA
"SK1_13T00470.1|CDS=1-1950|Name=YML082W|YML082W",1020.32366360597,-0.110549522407154,0.0867482197470679,-1.27437223183927,0.202531528523997,0.502923167043802,"Not Significant","YML082W",FALSE,NA
"SK1_15T02030.1|CDS=1-1164|Name=YOR063W|RPL3",31563.2728987105,-0.0864935171605293,0.0679467057240342,-1.27296115740803,0.203031825550799,0.503226177934484,"Not Significant","RPL3",FALSE,NA
"SK1_07T04260.1|CDS=1-1830|Name=YGR216C|GPI1",443.802701056532,0.135154385293147,0.106263115337175,1.27188427390162,0.203414240165963,0.503548100423252,"Not Significant","GPI1",FALSE,NA
"SK1_14T03450.1|CDS=1-2682|Name=YNR047W|FPK1",857.679491210317,0.121890889035745,0.0958235825941523,1.2720343545492,0.203360913249683,0.503548100423252,"Not Significant","FPK1",FALSE,NA
"SK1_11T01040.1|CDS=1-1662|Name=YKL109W|HAP4",1409.80211122809,-0.124207868592996,0.0977155212503569,-1.27111708563436,0.203686997879159,0.503910513363577,"Not Significant","HAP4",FALSE,NA
"SK1_11T02810.1|CDS=1-1092|Name=YKR077W|MSA2",266.394046500764,-0.173187512745888,0.136360501239484,-1.27007096022423,0.204059354711868,0.504518726962759,"Not Significant","MSA2",FALSE,NA
"SK1_13T00600.1|CDS=1-1755|Name=YML070W|DAK1",699.70422798964,-0.130700564569289,0.102949367391188,-1.26956160956921,0.204240831661127,0.504654545641,"Not Significant","DAK1",FALSE,NA
"SK1_02T01460.1|CDS=1-1719|Name=YBR044C|TCM62",540.519561164445,0.128907292033893,0.101601902234962,1.26874880487754,0.204530669631269,0.505057777392879,"Not Significant","TCM62",FALSE,NA
"SK1_05T00730.1|CDS=1-696|Name=YER004W|FMP52",416.095081143466,-0.151615848532511,0.119881316811812,-1.2647162424026,0.205973065368465,0.506424528168581,"Not Significant","FMP52",FALSE,NA
"SK1_10T01940.1|CDS=1-1881|Name=YJR002W|MPP10",1811.61137492156,0.114705223574829,0.0906533450547182,1.26531705482675,0.205757695283165,0.506424528168581,"Not Significant","MPP10",FALSE,NA
"SK1_13T01480.1|CDS=1-1413|Name=YMR027W|YMR027W",850.820237504996,0.118355479287127,0.0935745902141304,1.26482498097283,0.20593407429008,0.506424528168581,"Not Significant","YMR027W",FALSE,NA
"SK1_13T03670.1|CDS=1-4263|Name=YMR259C|TRM732",1105.11940007439,-0.105103316512577,0.0830841472896247,-1.26502250960337,0.205863258914504,0.506424528168581,"Not Significant","TRM732",FALSE,NA
"SK1_14T00130.1|CDS=1-942|Name=YNL322C|KRE1",979.710147125295,-0.13469353851065,0.106385030381014,-1.26609484462475,0.2054791281196,0.506424528168581,"Not Significant","KRE1",FALSE,NA
"SK1_14T00770.1|CDS=1-3939|Name=YNL250W|RAD50",398.527068649303,0.15819950925822,0.124980227561401,1.26579629710226,0.205586021156558,0.506424528168581,"Not Significant","RAD50",FALSE,NA
"SK1_16T00980.1|CDS=1-1521|Name=YPL181W|CTI6",973.370314465446,0.122532752213764,0.0968378159384576,1.26533989873993,0.20574950977519,0.506424528168581,"Not Significant","CTI6",FALSE,NA
"SK1_10T01290.1|CDS=1-2676|Name=YJL078C|PRY3",648.087041369602,-0.138165393360248,0.109359001778681,-1.26341125205098,0.206441422467738,0.506497575549389,"Not Significant","PRY3",FALSE,NA
"SK1_12T03530.1|CDS=1-1995|Name=YLR330W|CHS5",2421.44079011951,0.102696177752304,0.0813186567335714,1.26288581092495,0.206630219908389,0.506497575549389,"Not Significant","CHS5",FALSE,NA
"SK1_14T01160.1|CDS=1-1278|Name=YNL207W|RIO2",1173.24228513201,0.119546938126565,0.0946632973672949,1.26286471580132,0.206637802261498,0.506497575549389,"Not Significant","RIO2",FALSE,NA
"SK1_15T04180.1|CDS=1-1566|Name=YOR306C|MCH5",648.892699240051,-0.121703463772329,0.096342924042748,-1.26323199115618,0.206505819023251,0.506497575549389,"Not Significant","MCH5",FALSE,NA
"SK1_16T02270.1|CDS=1-1668|Name=YPL042C|SSN3",558.291716213561,-0.133925242211967,0.10595549751678,-1.26397634243337,0.206238518391627,0.506497575549389,"Not Significant","SSN3",FALSE,NA
"SK1_11T01360.1|CDS=1-1584|Name=YKL074C|MUD2",569.980529271072,0.142345163545402,0.112777631953709,1.26217549596918,0.206885644009618,0.506793580043216,"Not Significant","MUD2",FALSE,NA
"SK1_02T00290.1|CDS=1-2235|Name=YBL084C|CDC27",547.720913866134,-0.133922464944846,0.106234537557827,-1.26063018697613,0.207442117373972,0.50722205032949,"Not Significant","CDC27",FALSE,NA
"SK1_07T04670.1|CDS=1-786|Name=YGR262C|BUD32",574.956585573757,0.134803197815235,0.106918072212798,1.26080834629095,0.207377906004435,0.50722205032949,"Not Significant","BUD32",FALSE,NA
"SK1_12T01140.1|CDS=1-2550|Name=YLR057W|MNL2",752.609300131189,0.117958707815373,0.0935253619145197,1.26124834377208,0.207219385902585,0.50722205032949,"Not Significant","MNL2",FALSE,NA
"SK1_08T00220.1|CDS=1-999|Name=YHL025W|SNF6",524.382695071586,-0.133811062594258,0.106208567738669,-1.25988953097933,0.207709215867605,0.507563941715692,"Not Significant","SNF6",FALSE,NA
