,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,diffexpressed,gene_symbol,Candidate_EMG,delabel,Candidate_w_FC
SK1_15T01720.1|CDS=1-1026|Name=YOR026W|BUB3,280.8216204,1.588016577,0.197304403,8.048561276,8.38E-16,7.85E-15,UP,BUB3,FALSE,NA,HIT
SK1_07T01240.1|CDS=1-1530|Name=YGL122C|NAB2,1190.186769,1.237281867,0.153820733,8.043661218,8.72E-16,8.16E-15,UP,NAB2,FALSE,NA,NO
SK1_12T03920.1|CDS=1-1443|Name=YLR378C|SEC61,1974.987379,1.205199845,0.149856124,8.042379645,8.81E-16,8.23E-15,UP,SEC61,FALSE,NA,NO
SK1_10T01470.1|CDS=1-2004|Name=YJL057C|IKS1,1724.633803,1.265929377,0.157425109,8.041470532,8.88E-16,8.28E-15,UP,IKS1,FALSE,NA,NO
SK1_11T00760.1|CDS=1-1647|Name=YKL140W|TGL1,720.9440443,1.127159406,0.140465835,8.024438134,1.02E-15,9.48E-15,UP,TGL1,FALSE,NA,NO
SK1_10T01790.1|CDS=1-2052|Name=YJL019W|MPS3,793.8890519,1.356297696,0.16933325,8.009636019,1.15E-15,1.06E-14,UP,MPS3,FALSE,NA,NO
SK1_16T04220.1|CDS=1-666|Name=YPR174C|CSA1,167.4755636,1.836393209,0.229462143,8.00303345,1.21E-15,1.12E-14,UP,CSA1,FALSE,NA,HIT
SK1_12T02690.1|CDS=1-1971|Name=YLR234W|TOP 3.00,333.0408096,1.725269312,0.215660241,7.999941506,1.24E-15,1.14E-14,UP,TOP 3.00,FALSE,NA,HIT
SK1_12T03870.1|CDS=1-1038|Name=YLR372W|ELO3,225.7417,1.508977364,0.189055339,7.981670179,1.44E-15,1.32E-14,UP,ELO3,FALSE,NA,HIT
SK1_09T01100.1|CDS=1-858|Name=YIL050W|PCL7,553.9107971,1.290698969,0.161984079,7.96806066,1.61E-15,1.47E-14,UP,PCL7,FALSE,NA,NO
SK1_16T00300.1|CDS=1-1944|Name=YPL253C|VIK1,189.0536191,1.560156336,0.196301416,7.947758952,1.90E-15,1.72E-14,UP,VIK1,FALSE,NA,HIT
SK1_04T06270.1|CDS=1-2064|Name=YDR444W|YDR444W,358.0308113,1.314002416,0.165499038,7.939637771,2.03E-15,1.83E-14,UP,YDR444W,FALSE,NA,NO
SK1_05T00350.1|CDS=1-1197|Name=YEL037C|RAD23,1563.838534,1.566832538,0.19741229,7.936854056,2.07E-15,1.87E-14,UP,RAD23,FALSE,NA,HIT
SK1_14T02430.1|CDS=1-1230|Name=YNL064C|YDJ1,1352.843955,1.70767323,0.215253393,7.933316183,2.13E-15,1.92E-14,UP,YDJ1,FALSE,NA,HIT
SK1_02T01270.1|CDS=1-3498|Name=YBR023C|CHS3,1362.49216,0.557728121,0.126010854,4.426032376,9.60E-06,3.39E-05,NO,CHS3,FALSE,NA,NO
SK1_07T01490.1|CDS=1-3348|Name=YGL094C|PAN2,912.7789663,1.313114653,0.167189831,7.854034217,4.03E-15,3.60E-14,UP,PAN2,FALSE,NA,NO
SK1_08T00640.1|CDS=1-1158|Name=YHR017W|YSC83,472.3237412,1.193418433,0.152009593,7.850941583,4.13E-15,3.69E-14,UP,YSC83,FALSE,NA,NO
SK1_05T01040.1|CDS=1-3231|Name=YER033C|ZRG8,714.4387095,1.275304256,0.162639919,7.841274542,4.46E-15,3.98E-14,UP,ZRG8,FALSE,NA,NO
SK1_10T01710.1|CDS=1-984|Name=YJL031C|BET4,274.5318163,1.345032166,0.172019473,7.819069211,5.32E-15,4.73E-14,UP,BET4,FALSE,NA,NO
SK1_04T02010.1|CDS=1-2295|Name=YDL028C|MPS1,442.3384422,1.261166452,0.16134474,7.81659479,5.43E-15,4.82E-14,UP,MPS1,FALSE,NA,NO
SK1_16T02680.1|CDS=1-1461|Name=YPR001W|CIT3,5442.45236,1.127228655,0.144307819,7.811279156,5.66E-15,5.01E-14,UP,CIT3,FALSE,NA,NO
SK1_13T01830.1|CDS=1-1251|Name=YMR067C|UBX4,680.0004211,1.120251069,0.143568977,7.802876988,6.05E-15,5.35E-14,UP,UBX4,FALSE,NA,NO
SK1_14T01340.1|CDS=1-2355|Name=YNL186W|UBP10,1114.050851,0.552148887,0.125300125,4.40661081,1.05E-05,3.69E-05,NO,UBP10,FALSE,NA,NO
SK1_04T04690.1|CDS=1-1122|Name=YDR273W|DON1,484.4370047,1.294234999,0.165913808,7.800646692,6.16E-15,5.42E-14,UP,DON1,FALSE,NA,NO
SK1_03T00080.1|CDS=1-1272|Name=YCL063W|VAC17,391.0686652,1.393081581,0.178859206,7.788704927,6.77E-15,5.94E-14,UP,VAC17,FALSE,NA,NO
SK1_04T00470.1|CDS=1-2064|Name=YDL199C|YDL199C,1434.426062,1.212743645,0.155764024,7.785774992,6.93E-15,6.07E-14,UP,YDL199C,FALSE,NA,NO
SK1_08T01370.1|CDS=1-849|Name=YHR090C|YNG2,249.1311719,1.431443376,0.183938932,7.782166399,7.13E-15,6.23E-14,UP,YNG2,FALSE,NA,NO
SK1_04T04120.1|CDS=1-2511|Name=YDR207C|UME6,1264.180801,1.460399967,0.187749238,7.778460165,7.34E-15,6.39E-14,UP,UME6,FALSE,NA,NO
SK1_05T01720.1|CDS=1-618|Name=YER094C|PUP3,1296.116882,1.162569142,0.149498895,7.776439711,7.46E-15,6.49E-14,UP,PUP3,FALSE,NA,NO
SK1_04T04210.1|CDS=1-1398|Name=YDR219C|MFB1,376.3334945,1.336168193,0.171934666,7.771371652,7.76E-15,6.73E-14,UP,MFB1,FALSE,NA,NO
SK1_10T02230.1|CDS=1-2679|Name=YJR036C|HUL4,680.1412355,1.279253555,0.164626749,7.770630013,7.81E-15,6.76E-14,UP,HUL4,FALSE,NA,NO
SK1_13T01040.1|CDS=1-1080|Name=YML021C|UNG1,217.2573124,1.540631911,0.198371196,7.766409356,8.07E-15,6.98E-14,UP,UNG1,FALSE,NA,HIT
SK1_12T00420.1|CDS=1-297|Name=YLL018C-A|COX19,335.3379828,1.651810416,0.212714407,7.765390414,8.14E-15,7.02E-14,UP,COX19,FALSE,NA,HIT
SK1_04T05000.1|CDS=1-2016|Name=YDR307W|PMT7,679.1838945,1.098529012,0.141697924,7.752611929,9.00E-15,7.74E-14,UP,PMT7,FALSE,NA,NO
SK1_02T02470.1|CDS=1-951|Name=YBR151W|APD1,571.3279989,1.311232586,0.169295221,7.745242748,9.54E-15,8.18E-14,UP,APD1,FALSE,NA,NO
SK1_08T00920.1|CDS=1-1683|Name=YHR045W|YHR045W,387.2342075,1.227248376,0.158618611,7.737101998,1.02E-14,8.71E-14,UP,YHR045W,FALSE,NA,NO
SK1_04T05900.1|CDS=1-1023|Name=YDR400W|URH1,327.7217509,1.475684609,0.19082163,7.733319389,1.05E-14,8.94E-14,UP,URH1,FALSE,NA,NO
SK1_10T01810.1|CDS=1-1605|Name=YJL014W|CCT3,1768.06571,1.048656028,0.135858004,7.718765171,1.17E-14,9.99E-14,UP,CCT3,FALSE,NA,NO
SK1_12T01910.1|CDS=1-1083|Name=YLR141W|RRN5,320.439633,1.466560466,0.19006135,7.71624776,1.20E-14,1.02E-13,UP,RRN5,FALSE,NA,NO
SK1_04T01140.1|CDS=1-477|Name=YDL125C|HNT1,722.2544332,1.136133861,0.147494748,7.702876727,1.33E-14,1.13E-13,UP,HNT1,FALSE,NA,NO
SK1_13T03150.1|CDS=1-1263|Name=YMR204C|INP1,204.713151,1.562264219,0.203425442,7.679787761,1.59E-14,1.34E-13,UP,INP1,FALSE,NA,HIT
SK1_13T01730.1|CDS=1-930|Name=YMR056C|AAC1,2714.251834,1.53849525,0.200406604,7.676869002,1.63E-14,1.37E-13,UP,AAC1,FALSE,NA,HIT
SK1_13T01570.1|CDS=1-1665|Name=YMR036C|MIH1,561.4893061,1.446342945,0.188791141,7.661074219,1.84E-14,1.54E-13,UP,MIH1,FALSE,NA,NO
SK1_02T02050.1|CDS=1-567|Name=YBR106W|SND3,835.6913777,1.248668719,0.16381699,7.622339516,2.49E-14,2.07E-13,UP,SND3,FALSE,NA,NO
SK1_04T04270.1|CDS=1-669|Name=YDR226W|ADK1,861.5714131,-0.570982669,0.131279968,-4.349351082,1.37E-05,4.73E-05,NO,ADK1,FALSE,NA,NO
SK1_13T00400.1|CDS=1-3609|Name=YML091C|RPM2,2101.685549,1.468607164,0.192722371,7.620325317,2.53E-14,2.10E-13,UP,RPM2,FALSE,NA,NO
SK1_12T00590.1|CDS=1-2274|Name=YLL001W|DNM1,1042.771295,1.221005886,0.160252929,7.619242241,2.55E-14,2.12E-13,UP,DNM1,FALSE,NA,NO
SK1_15T04750.1|CDS=1-1659|Name=YOR372C|NDD1,455.9947309,1.412343574,0.185483302,7.614397407,2.65E-14,2.19E-13,UP,NDD1,FALSE,NA,NO
SK1_05T01430.1|CDS=1-1764|Name=YER068W|MOT2,1009.745224,1.001690515,0.131852974,7.597026349,3.03E-14,2.50E-13,UP,MOT2,FALSE,NA,NO
SK1_15T02150.1|CDS=1-699|Name=YOR077W|RTS2,157.9098351,1.525737372,0.20089268,7.594788264,3.08E-14,2.54E-13,UP,RTS2,FALSE,NA,HIT
SK1_04T06890.1|CDS=1-1344|Name=YDR515W|SLF1,214.1941547,1.80124667,0.237225299,7.592978809,3.13E-14,2.58E-13,UP,SLF1,FALSE,NA,HIT
SK1_15T01320.1|CDS=1-2145|Name=YOL017W|ESC8,388.8382727,2.140435108,0.281975735,7.59084858,3.18E-14,2.61E-13,UP,ESC8,FALSE,NA,HIT
SK1_12T04530.1|CDS=1-1302|Name=YLR446W|YLR446W,390.5816338,1.276254478,0.168358184,7.580590654,3.44E-14,2.82E-13,UP,YLR446W,FALSE,NA,NO
SK1_13T02450.1|CDS=1-627|Name=YMR132C|JLP2,84.01247274,1.998074539,0.263684182,7.577529023,3.52E-14,2.88E-13,UP,JLP2,FALSE,NA,HIT
SK1_16T03150.1|CDS=1-282|Name=YPR052C|NHP6A,217.0109576,1.3555223,0.178915418,7.576330266,3.55E-14,2.90E-13,UP,NHP6A,FALSE,NA,NO
SK1_02T03750.1|CDS=1-435|Name=YBR285W|YBR285W,543.7927293,1.253452582,0.165959331,7.552769574,4.26E-14,3.45E-13,UP,YBR285W,FALSE,NA,NO
SK1_07T02710.1|CDS=1-1086|Name=YGR048W|UFD1,594.8148272,1.566468144,0.207412725,7.552420622,4.27E-14,3.46E-13,UP,UFD1,FALSE,NA,HIT
SK1_10T02800.1|CDS=1-1971|Name=YJR098C|YJR098C,311.3416813,1.301544876,0.172362176,7.55122097,4.31E-14,3.48E-13,UP,YJR098C,FALSE,NA,NO
SK1_08T01330.1|CDS=1-1572|Name=YHR086W|NAM8,655.6339768,1.160542778,0.153864883,7.542609823,4.61E-14,3.70E-13,UP,NAM8,FALSE,NA,NO
SK1_05T01740.1|CDS=1-1539|Name=YER096W|SHC1,1273.604837,1.151178915,0.152723874,7.537648712,4.79E-14,3.84E-13,UP,SHC1,FALSE,NA,NO
SK1_02T02330.1|CDS=1-7107|Name=YBR136W|MEC1,484.1959183,1.228553173,0.163343114,7.521303733,5.42E-14,4.32E-13,UP,MEC1,FALSE,NA,NO
SK1_07T00300.1|CDS=1-1734|Name=YGL228W|SHE10,1841.87726,0.594416447,0.137339032,4.328095517,1.50E-05,5.16E-05,NO,SHE10,FALSE,NA,NO
SK1_10T03000.1|CDS=1-1362|Name=YJR117W|STE24,1751.459907,1.250650142,0.166654141,7.50446486,6.17E-14,4.89E-13,UP,STE24,FALSE,NA,NO
SK1_12T00310.1|CDS=1-3054|Name=YLL031C|GPI13,1169.397233,1.092322402,0.145810784,7.491369081,6.82E-14,5.40E-13,UP,GPI13,FALSE,NA,NO
SK1_04T03110.1|CDS=1-2685|Name=YDR096W|GIS1,879.1381579,1.150309145,0.153739994,7.482172441,7.31E-14,5.77E-13,UP,GIS1,FALSE,NA,NO
SK1_02T01730.1|CDS=1-2775|Name=YBR073W|RDH54,335.7259477,1.21490626,0.162699821,7.467164064,8.19E-14,6.46E-13,UP,RDH54,FALSE,NA,NO
SK1_02T02670.1|CDS=1-1743|Name=YBR170C|NPL4,1224.025942,1.281737751,0.172294922,7.439207943,1.01E-13,7.94E-13,UP,NPL4,FALSE,NA,NO
SK1_12T03320.1|CDS=1-906|Name=YLR307W|CDA1,58.55537493,3.079194033,0.414485025,7.428963293,1.09E-13,8.57E-13,UP,CDA1,FALSE,NA,HIT
SK1_16T01320.1|CDS=1-2613|Name=YPL147W|PXA1,2466.678634,1.947319228,0.262522406,7.417725824,1.19E-13,9.28E-13,UP,PXA1,FALSE,NA,HIT
SK1_11T00110.1|CDS=1-2148|Name=YKL213C|DOA1,1161.292762,1.007818088,0.135937233,7.413848751,1.23E-13,9.52E-13,UP,DOA1,FALSE,NA,NO
SK1_09T01290.1|CDS=1-3960|Name=YIL030C|SSM4,2000.862393,0.985310031,0.133425519,7.38471951,1.53E-13,1.18E-12,UP,SSM4,FALSE,NA,NO
SK1_02T01060.1|CDS=1-2343|Name=YBR001C|NTH2,1197.995439,1.117804805,0.151618205,7.372497297,1.67E-13,1.29E-12,UP,NTH2,FALSE,NA,NO
SK1_15T01610.1|CDS=1-2274|Name=YOR014W|RTS1,1573.262716,0.562372407,0.130719916,4.302117243,1.69E-05,5.76E-05,NO,RTS1,FALSE,NA,NO
SK1_07T03480.1|CDS=1-864|Name=YGR132C|PHB1,811.7188452,1.109923516,0.150835273,7.358514323,1.86E-13,1.43E-12,UP,PHB1,FALSE,NA,NO
SK1_06T00890.1|CDS=1-1836|Name=YFR023W|PES 4.00,74.46990829,3.024073345,0.41274168,7.326794191,2.36E-13,1.80E-12,UP,PES 4.00,FALSE,NA,HIT
SK1_10T02490.1|CDS=1-1689|Name=YJR064W|CCT5,1274.488053,1.18991853,0.162456088,7.324554871,2.40E-13,1.83E-12,UP,CCT5,FALSE,NA,NO
SK1_12T04650.1|CDS=1-1185|Name=YLR459W|GAB1,416.7954921,1.06032355,0.145001423,7.312504451,2.62E-13,2.00E-12,UP,GAB1,FALSE,NA,NO
SK1_12T02540.1|CDS=1-1116|Name=YLR216C|CPR6,748.730453,1.329807667,0.182047835,7.304715627,2.78E-13,2.11E-12,UP,CPR6,FALSE,NA,NO
SK1_16T01610.1|CDS=1-2094|Name=YPL116W|HOS3,639.0653928,1.239792395,0.170466342,7.272945381,3.52E-13,2.66E-12,UP,HOS3,FALSE,NA,NO
SK1_04T03300.1|CDS=1-1959|Name=YDR118W|APC4,286.7944004,1.247830996,0.17160226,7.271646633,3.55E-13,2.68E-12,UP,APC4,FALSE,NA,NO
SK1_08T01640.1|CDS=1-3243|Name=YHR119W|SET1,738.066186,1.088032257,0.149809542,7.262770059,3.79E-13,2.86E-12,UP,SET1,FALSE,NA,NO
SK1_04T03430.1|CDS=1-876|Name=YDR130C|FIN1,304.110207,1.228106505,0.169862825,7.22998987,4.83E-13,3.61E-12,UP,FIN1,FALSE,NA,NO
SK1_07T02310.1|CDS=1-1431|Name=YGR002C|SWC4,279.6010469,1.355575152,0.187596771,7.226004713,4.97E-13,3.71E-12,UP,SWC4,FALSE,NA,NO
SK1_01T00150.1|CDS=1-2142|Name=YAL054C|ACS1,72109.3715,1.041102875,0.1442978,7.214960132,5.39E-13,4.02E-12,UP,ACS1,FALSE,NA,NO
SK1_15T00260.1|CDS=1-1416|Name=YOL132W|GAS4,114.4305544,2.528842807,0.350704258,7.210755923,5.56E-13,4.14E-12,UP,GAS4,FALSE,NA,HIT
SK1_15T00550.1|CDS=1-3114|Name=YOL098C|SDD 3.00,1151.796292,1.157319119,0.16054892,7.20851388,5.66E-13,4.20E-12,UP,SDD 3.00,FALSE,NA,NO
SK1_07T03270.1|CDS=1-1143|Name=YGR109C|CLB6,46.04542261,2.590668033,0.359917458,7.19795046,6.11E-13,4.53E-12,UP,CLB6,FALSE,NA,HIT
SK1_08T00780.1|CDS=1-2172|Name=YHR031C|RRM3,588.772009,1.009257683,0.140306388,7.193241169,6.33E-13,4.68E-12,UP,RRM3,FALSE,NA,NO
SK1_15T01650.1|CDS=1-2193|Name=YOR019W|YOR019W,852.1185095,1.306089037,0.18219208,7.168747621,7.57E-13,5.56E-12,UP,YOR019W,FALSE,NA,NO
SK1_15T01040.1|CDS=1-1029|Name=YOL048C|RRT8,591.6731168,1.293619726,0.180578331,7.163759445,7.85E-13,5.76E-12,UP,RRT8,FALSE,NA,NO
SK1_14T02200.1|CDS=1-4287|Name=YNL088W|TOP 2.00,1382.120471,1.320196223,0.184349813,7.161364603,7.99E-13,5.85E-12,UP,TOP 2.00,FALSE,NA,NO
SK1_13T01340.1|CDS=1-3834|Name=YMR012W|CLU1,1046.480187,1.500519384,0.20979072,7.152458323,8.52E-13,6.24E-12,UP,CLU1,FALSE,NA,HIT
SK1_15T02940.1|CDS=1-939|Name=YOR164C|GET4,539.7148206,1.117182847,0.156325155,7.146532801,8.90E-13,6.51E-12,UP,GET4,FALSE,NA,NO
SK1_09T01880.1|CDS=1-3342|Name=YIR033W|MGA 2,2722.024828,1.366365797,0.191423461,7.137922313,9.48E-13,6.90E-12,UP,MGA 2,FALSE,NA,NO
SK1_03T00260.1|CDS=1-1593|Name=YCL043C|PDI1,14217.46717,1.482289612,0.207844905,7.131710126,9.91E-13,7.21E-12,UP,PDI1,FALSE,NA,NO
SK1_04T04460.1|CDS=1-1386|Name=YDR247W|VHS1,477.0098348,1.225511278,0.171872349,7.130357429,1.00E-12,7.27E-12,UP,VHS1,FALSE,NA,NO
SK1_15T02520.1|CDS=1-1704|Name=YOR118W|RTC5,555.3131753,1.001374748,0.140602173,7.122043199,1.06E-12,7.71E-12,UP,RTC5,FALSE,NA,NO
SK1_07T04480.1|CDS=1-1707|Name=YGR241C|YAP1802,774.9495643,1.044871332,0.146805354,7.117392537,1.10E-12,7.97E-12,UP,YAP1802,FALSE,NA,NO
SK1_04T06580.1|CDS=1-972|Name=YDR480W|DIG2,170.7006517,1.329289495,0.186860018,7.113825163,1.13E-12,8.15E-12,UP,DIG2,FALSE,NA,NO
SK1_10T01490.1|CDS=1-738|Name=YJL055W|LOG1,664.1510361,1.010696617,0.142391645,7.098005044,1.27E-12,9.11E-12,UP,LOG1,FALSE,NA,NO
SK1_12T00010.1|CDS=1-1143|Name=YGL263W|COS12,46.29003645,2.281303709,0.321609754,7.093390926,1.31E-12,9.40E-12,UP,COS12,FALSE,NA,HIT
SK1_09T00350.1|CDS=1-642|Name=YIL132C|CSM2,64.00456797,2.194135995,0.309342877,7.092893226,1.31E-12,9.43E-12,UP,CSM2,FALSE,NA,HIT
SK1_13T02280.1|CDS=1-1506|Name=YMR115W|MGR3,386.1737002,1.121373111,0.158568679,7.071844933,1.53E-12,1.09E-11,UP,MGR3,FALSE,NA,NO
SK1_07T02400.1|CDS=1-1182|Name=YGR012W|MCY1,437.1264427,1.269318147,0.179605413,7.06725997,1.58E-12,1.13E-11,UP,MCY1,FALSE,NA,NO
SK1_07T03540.1|CDS=1-2829|Name=YGR140W|CBF2,356.2683493,1.178190731,0.166741039,7.065991285,1.59E-12,1.14E-11,UP,CBF2,FALSE,NA,NO
SK1_05T01960.1|CDS=1-735|Name=YER120W|SCS2,1611.474836,0.978920998,0.13858309,7.063783884,1.62E-12,1.15E-11,UP,SCS2,FALSE,NA,NO
SK1_15T01790.1|CDS=1-2370|Name=YOR035C|SHE4,1367.26861,0.994213432,0.14094147,7.054087303,1.74E-12,1.23E-11,UP,SHE4,FALSE,NA,NO
SK1_09T01490.1|CDS=1-663|Name=YIL007C|NAS2,435.9145015,1.070382693,0.151771048,7.052614497,1.76E-12,1.25E-11,UP,NAS2,FALSE,NA,NO
SK1_03T00620.1|CDS=1-969|Name=YCR002C|CDC10,992.0786333,0.900198195,0.127644894,7.052363527,1.76E-12,1.25E-11,UP,CDC10,FALSE,NA,NO
SK1_13T02460.1|CDS=1-1995|Name=YMR133W|REC114,1223.975271,0.916358557,0.12997601,7.050213019,1.79E-12,1.26E-11,UP,REC114,FALSE,NA,NO
SK1_04T04730.1|CDS=1-1053|Name=YDR279W|RNH202,146.7648714,1.514059114,0.215150677,7.037203571,1.96E-12,1.38E-11,UP,RNH202,FALSE,NA,HIT
SK1_10T01880.1|CDS=1-6105|Name=YJL005W|CYR1,2276.043686,0.97098106,0.138015447,7.035307147,1.99E-12,1.40E-11,UP,CYR1,FALSE,NA,NO
SK1_13T01960.1|CDS=1-2916|Name=YMR080C|NAM7,1061.466584,1.048142953,0.149195646,7.025291806,2.14E-12,1.50E-11,UP,NAM7,FALSE,NA,NO
SK1_08T02160.1|CDS=1-267|Name=YHR173C|YHR173C,35.44615061,3.234264602,0.460729158,7.019882608,2.22E-12,1.56E-11,UP,YHR173C,FALSE,NA,HIT
SK1_03T00930.1|CDS=1-1044|Name=YCR034W|ELO2,312.9792849,1.466809362,0.209324214,7.007356354,2.43E-12,1.69E-11,UP,ELO2,FALSE,NA,NO
SK1_15T00440.1|CDS=1-639|Name=YOL111C|MDY2,665.943019,1.23442161,0.176580254,6.990711476,2.73E-12,1.90E-11,UP,MDY2,FALSE,NA,NO
SK1_02T03130.1|CDS=1-1101|Name=YBR221C|PDB1,3183.059702,0.541108211,0.127747426,4.235766063,2.28E-05,7.55E-05,NO,PDB1,FALSE,NA,NO
SK1_07T00780.1|CDS=1-4587|Name=YGL173C|XRN1,2422.077535,0.859888455,0.123017862,6.989947983,2.75E-12,1.91E-11,UP,XRN1,FALSE,NA,NO
SK1_09T01640.1|CDS=1-1230|Name=YIR008C|PRI1,282.7670033,1.135473428,0.162582529,6.983981814,2.87E-12,1.99E-11,UP,PRI1,FALSE,NA,NO
SK1_04T06230.1|CDS=1-1044|Name=YDR439W|LRS4,210.0764926,1.204740109,0.172804473,6.971695154,3.13E-12,2.17E-11,UP,LRS4,FALSE,NA,NO
SK1_05T00840.1|CDS=1-1620|Name=YER014W|HEM14,601.351134,0.998205483,0.143236908,6.968912547,3.19E-12,2.21E-11,UP,HEM14,FALSE,NA,NO
SK1_01T00620.1|CDS=1-1929|Name=YAL005C|SSA1,15254.55402,1.42070839,0.20442129,6.949904223,3.66E-12,2.52E-11,UP,SSA1,FALSE,NA,NO
SK1_07T00540.1|CDS=1-3054|Name=YGL201C|MCM6,832.2292432,1.030752198,0.14847918,6.942065514,3.86E-12,2.66E-11,UP,MCM6,FALSE,NA,NO
SK1_04T04610.1|CDS=1-1293|Name=YDR263C|DIN7,106.6339881,1.757004544,0.25344908,6.932376882,4.14E-12,2.84E-11,UP,DIN7,FALSE,NA,HIT
SK1_10T01050.1|CDS=1-1857|Name=YJL103C|GSM1,990.6975604,1.11870677,0.161487632,6.927507436,4.28E-12,2.94E-11,UP,GSM1,FALSE,NA,NO
SK1_05T00860.1|CDS=1-1035|Name=YER016W|BIM1,158.696283,1.63592343,0.237702132,6.882241314,5.89E-12,4.01E-11,UP,BIM1,FALSE,NA,HIT
SK1_01T00500.1|CDS=1-978|Name=YAL018C|LDS1,40.40125756,5.529327304,0.8038181,6.87882906,6.03E-12,4.10E-11,UP,LDS1,FALSE,NA,HIT
SK1_14T01070.1|CDS=1-2484|Name=YNL216W|RAP1,1153.044925,1.073735144,0.156443846,6.863390118,6.72E-12,4.55E-11,UP,RAP1,FALSE,NA,NO
SK1_13T00650.1|CDS=1-2745|Name=YML065W|ORC1,602.6622499,0.969082636,0.141525821,6.847391021,7.52E-12,5.07E-11,UP,ORC1,FALSE,NA,NO
SK1_14T03170.1|CDS=1-1929|Name=YNR019W|ARE2,3499.056445,1.561405394,0.228028607,6.847410138,7.52E-12,5.07E-11,UP,ARE2,FALSE,NA,HIT
SK1_07T01770.1|CDS=1-744|Name=YGL061C|DUO1,108.5418147,1.594048163,0.234061771,6.810373831,9.73E-12,6.54E-11,UP,DUO1,FALSE,NA,HIT
SK1_08T02430.1|CDS=1-807|Name=YHR200W|RPN10,1165.940268,1.114050729,0.163775268,6.802313577,1.03E-11,6.90E-11,UP,RPN10,FALSE,NA,NO
SK1_02T03340.1|CDS=1-1347|Name=YBR243C|ALG7,312.3417766,1.19508133,0.175814361,6.797404505,1.07E-11,7.13E-11,UP,ALG7,FALSE,NA,NO
SK1_11T01830.1|CDS=1-2040|Name=YKL025C|PAN3,701.2816722,0.576930179,0.13754303,4.194543173,2.73E-05,8.97E-05,NO,PAN3,FALSE,NA,NO
SK1_16T02360.1|CDS=1-2490|Name=YPL032C|SVL3,652.7342245,1.099716348,0.161866008,6.793991898,1.09E-11,7.29E-11,UP,SVL3,FALSE,NA,NO
SK1_13T00820.1|CDS=1-4074|Name=YML049C|RSE1,1243.692226,0.93494692,0.137805261,6.784551736,1.16E-11,7.77E-11,UP,RSE1,FALSE,NA,NO
SK1_06T00700.1|CDS=1-921|Name=YFR004W|RPN11,1363.614639,1.134145593,0.167210766,6.782730697,1.18E-11,7.86E-11,UP,RPN11,FALSE,NA,NO
SK1_05T01830.1|CDS=1-912|Name=YER106W|MAM1,30.46089353,3.525660672,0.522569251,6.746781727,1.51E-11,9.99E-11,UP,MAM1,TRUE,MAM1,HIT
SK1_14T02850.1|CDS=1-1374|Name=YNL016W|PUB1,1900.745837,0.560528961,0.133869859,4.187118486,2.83E-05,9.23E-05,NO,PUB1,FALSE,NA,NO
SK1_06T00560.1|CDS=1-1641|Name=YFL011W|HXT10,28.14874117,3.421350012,0.507874472,6.736605601,1.62E-11,1.07E-10,UP,HXT10,FALSE,NA,HIT
SK1_11T00540.1|CDS=1-2760|Name=YKL165C|MCD4,422.5950856,1.559997179,0.231941017,6.725835715,1.75E-11,1.15E-10,UP,MCD4,FALSE,NA,HIT
SK1_13T00960.1|CDS=1-480|Name=YML030W|RCF1,391.978419,1.340286744,0.199413025,6.721159464,1.80E-11,1.18E-10,UP,RCF1,FALSE,NA,NO
SK1_02T01900.1|CDS=1-300|Name=YBR089C-A|NHP6B,1206.641063,1.526527538,0.227662128,6.705232673,2.01E-11,1.31E-10,UP,NHP6B,FALSE,NA,HIT
SK1_11T01630.1|CDS=1-1923|Name=YKL048C|ELM1,219.5031131,1.128921452,0.168654445,6.693695216,2.18E-11,1.42E-10,UP,ELM1,FALSE,NA,NO
SK1_02T01700.1|CDS=1-714|Name=YBR070C|ALG14,241.3931927,1.610133803,0.240713212,6.689012999,2.25E-11,1.46E-10,UP,ALG14,FALSE,NA,HIT
SK1_15T02200.1|CDS=1-888|Name=YOR083W|WHI5,241.7339633,2.201329166,0.329220802,6.686482603,2.29E-11,1.48E-10,UP,WHI5,FALSE,NA,HIT
SK1_07T00100.1|CDS=1-726|Name=YGL250W|RMR1,217.379999,1.426963062,0.2134589,6.684954631,2.31E-11,1.50E-10,UP,RMR1,FALSE,NA,NO
SK1_12T01490.1|CDS=1-1509|Name=YLR094C|GIS3,783.0239124,1.319348961,0.197698597,6.67353729,2.50E-11,1.62E-10,UP,GIS3,FALSE,NA,NO
SK1_02T02300.1|CDS=1-1791|Name=YBR132C|AGP2,914.7843583,0.589721846,0.14138148,4.171139282,3.03E-05,9.84E-05,NO,AGP2,FALSE,NA,NO
SK1_11T01230.1|CDS=1-1650|Name=YKL089W|MIF2,248.0908922,1.22433587,0.183599624,6.668509666,2.58E-11,1.67E-10,UP,MIF2,FALSE,NA,NO
SK1_04T00360.1|CDS=1-1716|Name=YDL210W|UGA4,188.6832763,1.364382132,0.20488162,6.659368144,2.75E-11,1.77E-10,UP,UGA4,FALSE,NA,NO
SK1_09T01800.1|CDS=1-1104|Name=YIR025W|MND2,579.4661663,1.159696826,0.174579296,6.642808473,3.08E-11,1.97E-10,UP,MND2,FALSE,NA,NO
SK1_07T01760.1|CDS=1-3537|Name=YGL062W|PYC1,10791.15212,1.035891709,0.156117143,6.635348865,3.24E-11,2.07E-10,UP,PYC1,FALSE,NA,NO
